;Unnamed: 0;Idenx original;tipo_de_accidente;responsabilidad;descripcion_del_hecho - Final;Spacy Lemma-Pos
153;153;922;auto - auto;sin responsabilidad;circulaba carlos gardel llegar ruta ex da paso automvil marca ford falcon entrar ruta tocon lateral automvil perdiendo control auto termino envistiendo trompa camioneta encontraba atras auto mencionado d;[('circular', 'AUX'), ('carlos', 'PROPN'), ('gardel', 'ADP'), ('llegar', 'VERB'), ('ruta', 'VERB'), ('ex', 'ADJ'), ('dar', 'ADP'), ('pasar', 'NOUN'), ('automvil', 'PROPN'), ('marcar', 'PROPN'), ('ford', 'PROPN'), ('falcon', 'ADP'), ('entrar', 'VERB'), ('ruta', 'NOUN'), ('tocon', 'ADP'), ('lateral', 'NOUN'), ('automvil', 'PROPN'), ('perder', 'VERB'), ('control', 'NOUN'), ('auto', 'ADJ'), ('terminar', 'ADJ'), ('envistiendo', 'VERB'), ('trompa', 'PROPN'), ('camioneta', 'PROPN'), ('encontrar', 'AUX'), ('atras', 'NOUN'), ('auto', 'NOUN'), ('mencionar', 'ADJ'), ('d', 'PROPN')]
154;154;940;auto - auto;comprometida;delante frena puedo evitar impactarlo parte delantera parte trasera tercero desplaza hacia delante impactando parte delantera parte trasera b tercero acompanante b tercero sufrieron policontusion estudio acompanante pareja masculino lucas cebey policontusion b tercero datos desconozco danos realizaron estudios centro traumatolgia san isidro involucrado lesionados datos tercero gaeiro camila maria eugenia renault clio fno mercantil andina;[('delante', 'ADV'), ('frenar', 'NOUN'), ('poder', 'AUX'), ('evitar', 'VERB'), ('impactarlo', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('3', 'ADJ'), ('desplazar', 'NOUN'), ('hacia', 'ADP'), ('delante', 'ADV'), ('impactar', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('b', 'INTJ'), ('3', 'ADJ'), ('acompanante', 'ADJ'), ('b', 'PUNCT'), ('3', 'ADJ'), ('sufrir', 'VERB'), ('policontusion', 'NOUN'), ('estudiar', 'NOUN'), ('acompanante', 'ADJ'), ('parejo', 'ADJ'), ('masculino', 'ADJ'), ('lucas', 'PROPN'), ('cebey', 'PROPN'), ('policontusion', 'PROPN'), ('b', 'INTJ'), ('3', 'ADJ'), ('dato', 'NOUN'), ('desconocer', 'VERB'), ('danos', 'ADJ'), ('realizar', 'VERB'), ('estudio', 'NOUN'), ('centrar', 'PROPN'), ('traumatolgia', 'PROPN'), ('santo', 'PROPN'), ('isidro', 'PROPN'), ('involucrar', 'ADJ'), ('lesionar', 'ADJ'), ('dato', 'NOUN'), ('3', 'ADJ'), ('gaeiro', 'PROPN'), ('camilo', 'PROPN'), ('maria', 'PROPN'), ('eugenia', 'PROPN'), ('renault', 'PROPN'), ('clio', 'PROPN'), ('fno', 'PROPN'), ('mercantil', 'ADJ'), ('andino', 'ADJ')]
155;155;942;auto - auto;comprometida;vena diaz velez llegando rafaela tena camin delante cruzan semaforo diagonal izquierda semaforo pense q semaforo giro pone giro paso camin q obstrua paso viniendo peugeot frente n freno vio envesti;[('vena', 'PROPN'), ('diaz', 'NOUN'), ('velez', 'PROPN'), ('llegar', 'PROPN'), ('rafaela', 'NOUN'), ('tena', 'ADJ'), ('camin', 'PROPN'), ('delante', 'ADV'), ('cruzar', 'AUX'), ('semaforo', 'NOUN'), ('diagonal', 'PROPN'), ('izquierdo', 'ADJ'), ('semaforo', 'PROPN'), ('pense', 'ADJ'), ('q', 'CCONJ'), ('semaforo', 'PROPN'), ('girar', 'PROPN'), ('poner', 'VERB'), ('girar', 'NOUN'), ('pasar', 'PROPN'), ('camin', 'PROPN'), ('q', 'CCONJ'), ('obstrua', 'PROPN'), ('pasar', 'PROPN'), ('venir', 'AUX'), ('peugeot', 'VERB'), ('frente', 'INTJ'), ('n', 'INTJ'), ('frenar', 'ADJ'), ('ver', 'VERB'), ('envesti', 'NOUN')]
156;156;943;auto - auto;discutida;circulando cno gral belgrano contraria viene tercero choca caballo vehiculo termina embistiendome parte delantera;[('circular', 'VERB'), ('cno', 'PROPN'), ('gral', 'ADJ'), ('belgrano', 'ADJ'), ('contrario', 'ADJ'), ('venir', 'VERB'), ('3', 'ADJ'), ('chocar', 'NOUN'), ('caballo', 'ADJ'), ('vehicular', 'PROPN'), ('terminar', 'VERB'), ('embistiendome', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ')]
157;157;948;auto - auto;comprometida;circulando melian superando interseccion andes b bicicleta venia ultima izquierda sigue marcha verme poder ezquivarlo parte delantera cae piso llame same trasladaron trauma atendio condiciones pasamos datos retire hacer denuncia posibles lesiones comisaria mas terceros ninvolucrados lesionados datos tercero cardozo matias miguel jesus;[('circular', 'VERB'), ('melian', 'VERB'), ('superar', 'VERB'), ('interseccion', 'PROPN'), ('andar', 'PROPN'), ('b', 'PROPN'), ('bicicleta', 'NOUN'), ('venia', 'PROPN'), ('ultimar', 'PROPN'), ('izquierdo', 'ADJ'), ('seguir', 'VERB'), ('marchar', 'NOUN'), ('verme', 'VERB'), ('poder', 'VERB'), ('ezquivarlo', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('caer', 'VERB'), ('pisar', 'NOUN'), ('llamar', 'VERB'), ('same', 'ADV'), ('trasladar', 'VERB'), ('trauma', 'PROPN'), ('atendio', 'NOUN'), ('condicionar', 'NOUN'), ('pasar', 'VERB'), ('dato', 'NOUN'), ('retirar', 'ADJ'), ('hacer', 'VERB'), ('denunciar', 'NOUN'), ('posible', 'ADJ'), ('lesionar', 'NOUN'), ('comisaria', 'ADJ'), ('mas', 'CCONJ'), ('tercero', 'ADJ'), ('ninvolucrados', 'ADJ'), ('lesionar', 'ADJ'), ('dato', 'NOUN'), ('3', 'ADJ'), ('cardozo', 'NOUN'), ('matias', 'NOUN'), ('miguel', 'PROPN'), ('jesus', 'PROPN')]
158;158;949;auto - auto;comprometida;circulaba ingeniero white esquina gardel adelante frena golpe camioneta honda da tiempo frenar choco iban personas;[('circular', 'AUX'), ('ingeniero', 'PROPN'), ('white', 'PROPN'), ('esquinar', 'PROPN'), ('gardel', 'PROPN'), ('adelantar', 'ADV'), ('frenar', 'VERB'), ('golpe', 'PROPN'), ('camioneta', 'PROPN'), ('hondo', 'PROPN'), ('dar', 'VERB'), ('tiempo', 'NOUN'), ('frenar', 'VERB'), ('chocar', 'NOUN'), ('ir', 'AUX'), ('personar', 'NOUN')]
159;159;950;auto - auto;comprometida;asegurado circulaba nahuel huapi cruzar ruta otero colisionado parte lateral izquierda parte delantera tercero circulaba ultima mencionada aparentemente alta velocidad lesiones desplazamientos;[('asegurar', 'PROPN'), ('circular', 'AUX'), ('nahuel', 'PROPN'), ('huapi', 'PROPN'), ('cruzar', 'VERB'), ('ruta', 'ADJ'), ('otero', 'NOUN'), ('colisionar', 'ADJ'), ('partir', 'NOUN'), ('lateral', 'ADJ'), ('izquierdo', 'ADJ'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('3', 'ADJ'), ('circular', 'AUX'), ('ultimar', 'ADJ'), ('mencionar', 'ADJ'), ('aparentemente', 'ADV'), ('alto', 'ADJ'), ('velocidad', 'NOUN'), ('lesionar', 'NOUN'), ('desplazamiento', 'ADJ')]
160;160;963;auto - auto;comprometida;vehiculo asegurado circulando hipoilito irigoyen esquina lucena lomas zamora tercero circulaba delante asegurado frena golpe previo aviso asegurado llega reducir velocir velocidad colisiona parte frontal parte trasera tercero raz tercero circulaba detras asegurado colisiona parte frontal parte trasera asegurado desplazamientos lesionados control policial dano faltante;[('vehicular', 'NOUN'), ('asegurar', 'ADJ'), ('circular', 'VERB'), ('hipoilito', 'NOUN'), ('irigoyen', 'ADJ'), ('esquinar', 'PROPN'), ('lucena', 'ADJ'), ('loma', 'PROPN'), ('zamora', 'PROPN'), ('3', 'ADJ'), ('circular', 'AUX'), ('delante', 'ADV'), ('asegurar', 'ADJ'), ('frenar', 'PROPN'), ('golpe', 'NOUN'), ('previo', 'ADJ'), ('avisar', 'NOUN'), ('asegurar', 'ADJ'), ('llegar', 'VERB'), ('reducir', 'VERB'), ('velocir', 'VERB'), ('velocidad', 'NOUN'), ('colisionar', 'ADJ'), ('partir', 'NOUN'), ('frontal', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('3', 'ADJ'), ('raz', 'PROPN'), ('3', 'ADJ'), ('circular', 'AUX'), ('detras', 'NOUN'), ('asegurar', 'ADJ'), ('colisionar', 'VERB'), ('partir', 'NOUN'), ('frontal', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('asegurar', 'ADJ'), ('desplazamiento', 'NOUN'), ('lesionar', 'ADJ'), ('control', 'NOUN'), ('policial', 'ADJ'), ('dano', 'ADJ'), ('faltante', 'ADV')]
161;161;966;auto - auto;comprometida;venia ruta eva peron llegar interseccin vehculo frena golpe encontrandome distancia prudencial alcanzo frenar tiempo colision parte trasera;[('venia', 'PROPN'), ('ruta', 'ADJ'), ('eva', 'PROPN'), ('peron', 'VERB'), ('llegar', 'VERB'), ('interseccin', 'NOUN'), ('vehculo', 'ADJ'), ('frenar', 'PROPN'), ('golpe', 'PROPN'), ('encontrandome', 'PROPN'), ('distanciar', 'NOUN'), ('prudencial', 'ADJ'), ('alcanzar', 'ADP'), ('frenar', 'VERB'), ('tiempo', 'NOUN'), ('colision', 'PROPN'), ('partir', 'PROPN'), ('trasero', 'ADJ')]
162;162;967;auto - auto;comprometida;circulaba juan b justo lloviendo tercero delante mio detenido semaforo problema frenos embesti parte trasera izquierda parte delantera terceros involucrados lesionados datos tercero fernandez leandro matias vw gol trend lke seguros;[('circular', 'PROPN'), ('juan', 'PROPN'), ('b', 'PROPN'), ('justar', 'ADV'), ('llover', 'VERB'), ('3', 'ADJ'), ('delante', 'ADV'), ('mio', 'NOUN'), ('detener', 'ADJ'), ('semaforo', 'ADJ'), ('problema', 'NOUN'), ('freno', 'ADJ'), ('embesti', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('izquierdo', 'NOUN'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('tercero', 'ADJ'), ('involucrar', 'ADJ'), ('lesionar', 'ADJ'), ('dato', 'NOUN'), ('3', 'ADJ'), ('fernandez', 'PROPN'), ('leandro', 'PROPN'), ('matias', 'PROPN'), ('vw', 'ADP'), ('gol', 'NOUN'), ('trend', 'PROPN'), ('lke', 'PROPN'), ('seguro', 'ADJ')]
163;163;973;auto - auto;comprometida;circulaba ruta freno colisiono vehiculo delante mio;[('circular', 'AUX'), ('ruta', 'ADJ'), ('frenar', 'ADJ'), ('colisionar', 'NOUN'), ('vehicular', 'ADJ'), ('delante', 'ADV'), ('mio', 'PROPN')]
164;164;976;auto - auto;comprometida;aseg circulaba rio janeiro palio circulaba delante colisiona queda detenido aseg llega frenar colisiona parte delantera parte trasera palio luego aseg colisionado parte trasera parte delantera suran circulaba detras lesionados;[('aseg', 'PROPN'), ('circular', 'AUX'), ('rio', 'PROPN'), ('janeiro', 'PROPN'), ('palio', 'PROPN'), ('circular', 'AUX'), ('delante', 'ADV'), ('colisionar', 'ADJ'), ('quedo', 'VERB'), ('detener', 'ADJ'), ('aseg', 'PROPN'), ('llegar', 'VERB'), ('frenar', 'VERB'), ('colisionar', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('palio', 'PROPN'), ('luego', 'ADV'), ('aseg', 'NOUN'), ('colisionar', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('suran', 'AUX'), ('circular', 'AUX'), ('detras', 'NOUN'), ('lesionar', 'ADJ')]
165;165;987;auto - auto;concurrente;vehiculo asegurado circulaba colectora sur cruzar ruta colisionado lateral derecho frente tercero circulaba ultima vehiculo asegurado golpea lateral izquierdo cordon vuelca asegurado conductora vehiculo sufren golpes trasladados htal moreno mas desplazamientos;[('vehicular', 'NOUN'), ('asegurar', 'ADJ'), ('circular', 'AUX'), ('colector', 'PROPN'), ('sur', 'PROPN'), ('cruzar', 'VERB'), ('ruta', 'NOUN'), ('colisionar', 'ADJ'), ('lateral', 'ADJ'), ('derecho', 'ADJ'), ('frente', 'ADV'), ('3', 'ADJ'), ('circular', 'AUX'), ('ultimar', 'ADJ'), ('vehicular', 'NOUN'), ('asegurar', 'ADJ'), ('golpear', 'PROPN'), ('lateral', 'ADJ'), ('izquierdo', 'ADJ'), ('cordon', 'PROPN'), ('volcar', 'PROPN'), ('asegurar', 'ADJ'), ('conductor', 'ADJ'), ('vehicular', 'NOUN'), ('sufrir', 'AUX'), ('golpe', 'NOUN'), ('trasladar', 'PROPN'), ('htal', 'PROPN'), ('moreno', 'PROPN'), ('mas', 'PROPN'), ('desplazamiento', 'NOUN')]
166;166;989;auto - auto;discutida;diriga centenera detengo semaforo doblar asamblea izquierda embiste auto atras venia gran velocidad;[('diriga', 'VERB'), ('centenero', 'PROPN'), ('detener', 'PROPN'), ('semaforo', 'PROPN'), ('doblar', 'VERB'), ('asamblea', 'PROPN'), ('izquierdo', 'PROPN'), ('embestir', 'PROPN'), ('auto', 'NOUN'), ('atras', 'PROPN'), ('venia', 'PROPN'), ('gran', 'ADJ'), ('velocidad', 'NOUN')]
167;167;993;auto - auto;comprometida;circulando san martin tercero misma delante asegurado dispone girar aseg colisiona frente parte trasera tercero lesionados desplazamientos unidades;[('circular', 'PROPN'), ('santo', 'PROPN'), ('martin', 'PROPN'), ('3', 'ADJ'), ('mismo', 'DET'), ('delante', 'ADV'), ('asegurar', 'ADJ'), ('disponer', 'VERB'), ('girar', 'VERB'), ('aseg', 'NOUN'), ('colisionar', 'VERB'), ('frente', 'ADV'), ('partir', 'VERB'), ('trasero', 'ADJ'), ('3', 'ADJ'), ('lesionar', 'ADJ'), ('desplazamiento', 'NOUN'), ('unidad', 'NOUN')]
168;168;995;auto - auto;comprometida;redgreenlue aseg circulando jorge luis borges llegar interseccion santa teresa tercero circulaba ultima mencionada derecha hacia izquierda atraviesa aseg logra detener marcha produciendo asi parte delantera lateral trasero izquierdo tercero personas lesionadas desplazamientosmecanica segdan tercero iba circulando santa teresa intercesion jose luis borges fuienvestido paragolpe rueda guardabarros lado izquierdo danos auto chapa pintura;[('redgreenlue', 'PROPN'), ('aseg', 'PROPN'), ('circular', 'VERB'), ('jorge', 'PROPN'), ('luis', 'PROPN'), ('borges', 'PROPN'), ('llegar', 'VERB'), ('interseccion', 'PROPN'), ('santo', 'PROPN'), ('teresa', 'PROPN'), ('3', 'ADJ'), ('circular', 'AUX'), ('ultimar', 'ADJ'), ('mencionar', 'ADJ'), ('derecho', 'ADJ'), ('hacia', 'ADP'), ('izquierdo', 'NOUN'), ('atravesar', 'ADJ'), ('aseg', 'PROPN'), ('lograr', 'PROPN'), ('detener', 'VERB'), ('marchar', 'NOUN'), ('producir', 'VERB'), ('asi', 'ADV'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('lateral', 'ADJ'), ('trasero', 'NOUN'), ('izquierdo', 'ADJ'), ('3', 'ADJ'), ('personar', 'NOUN'), ('lesionar', 'ADJ'), ('desplazamientosmecanica', 'ADJ'), ('segdan', 'AUX'), ('3', 'ADJ'), ('ir', 'VERB'), ('circular', 'VERB'), ('santo', 'PROPN'), ('teresa', 'PROPN'), ('intercesion', 'PROPN'), ('jose', 'PROPN'), ('luis', 'PROPN'), ('borges', 'PROPN'), ('fuienvestido', 'ADJ'), ('paragolpe', 'PROPN'), ('rodar', 'VERB'), ('guardabarros', 'NOUN'), ('lado', 'NOUN'), ('izquierdo', 'ADJ'), ('danos', 'ADJ'), ('auto', 'ADJ'), ('chapar', 'NOUN'), ('pintura', 'NOUN')]
169;169;996;auto - auto;concurrente;circulando battle ordonez llegar int santa isabel tercero circula ultima derecha embiste frente lateral derechopuerta parante guardabarro delantero derecho asegurado acompanante asegurado resulto golpe presencia lugar desplazamientosd;[('circular', 'VERB'), ('battle', 'PROPN'), ('ordonez', 'PROPN'), ('llegar', 'VERB'), ('int', 'PROPN'), ('santo', 'PROPN'), ('isabel', 'PROPN'), ('3', 'ADJ'), ('circular', 'VERB'), ('ultimar', 'ADJ'), ('derecho', 'NOUN'), ('embestir', 'ADJ'), ('frente', 'ADV'), ('lateral', 'ADJ'), ('derechopuerta', 'VERB'), ('parante', 'ADV'), ('guardabarro', 'NOUN'), ('delantero', 'NOUN'), ('derecho', 'ADJ'), ('asegurar', 'ADJ'), ('acompanante', 'ADJ'), ('asegurar', 'ADJ'), ('resultar', 'PROPN'), ('golpe', 'PROPN'), ('presenciar', 'PROPN'), ('lugar', 'NOUN'), ('desplazamientosd', 'PROPN')]
170;170;998;auto - auto;concurrente;asegurado circulabapor salta interseccion noviembre colisiona tercero circulaba ultima derecha resultan personas vehiculo lesionadas sra asegurado ;[('asegurar', 'ADJ'), ('circulabapor', 'PROPN'), ('saltar', 'PROPN'), ('interseccion', 'PROPN'), ('noviembre', 'PROPN'), ('colisionar', 'PROPN'), ('3', 'ADJ'), ('circular', 'AUX'), ('ultimar', 'ADJ'), ('derecho', 'ADJ'), ('resultar', 'AUX'), ('personar', 'NOUN'), ('vehicular', 'NOUN'), ('lesionar', 'ADJ'), ('sra', 'AUX'), ('asegurar', 'ADJ')]
171;171;1009;auto - auto;comprometida;circulando plata doblar izquierda ingresar storni colisiono parte delantera derecha lateral izquierdo tercero venia ultima desp;[('circular', 'VERB'), ('plata', 'PROPN'), ('doblar', 'VERB'), ('izquierdo', 'ADJ'), ('ingresar', 'VERB'), ('storni', 'PROPN'), ('colisionar', 'NOUN'), ('partir', 'VERB'), ('delantero', 'ADJ'), ('derecho', 'ADJ'), ('lateral', 'ADJ'), ('izquierdo', 'ADJ'), ('3', 'ADJ'), ('venia', 'PROPN'), ('ultimar', 'PROPN'), ('desp', 'PROPN')]
172;172;1010;auto - auto;comprometida;estabamos parados esperando ponga semafoto asamblea arrancamos llevo puesto auto adelante circulo mas despacio;[('estabamos', 'VERB'), ('parar', 'NOUN'), ('esperar', 'VERB'), ('poner', 'PROPN'), ('semafoto', 'PROPN'), ('asamblea', 'PROPN'), ('arrancar', 'VERB'), ('llevar', 'VERB'), ('poner', 'NOUN'), ('auto', 'ADJ'), ('adelantar', 'ADV'), ('circular', 'ADJ'), ('mas', 'ADV'), ('despacio', 'ADV')]
173;173;1014;auto - auto;comprometida;redgreenlue circulaba virrey cisneros hacia bermejo llegando esquina vehiculo adelante frena bruscamente darme tiempo frene choco trompa parte tracera ;[('redgreenlue', 'PROPN'), ('circular', 'AUX'), ('virrey', 'VERB'), ('cisneros', 'NOUN'), ('hacia', 'ADP'), ('bermejo', 'PROPN'), ('llegar', 'VERB'), ('esquinar', 'NOUN'), ('vehicular', 'ADJ'), ('adelantar', 'ADV'), ('frenar', 'VERB'), ('bruscamente', 'ADV'), ('darme', 'ADJ'), ('tiempo', 'NOUN'), ('frenar', 'VERB'), ('chocar', 'ADJ'), ('trompa', 'ADJ'), ('partir', 'NOUN'), ('tracera', 'ADJ')]
174;174;1016;auto - auto;comprometida;asegurado circulando eva peron embiste parte delantera tercero parte trasera detenido semaforo lesionados informa desplazamientos;[('asegurar', 'ADJ'), ('circular', 'VERB'), ('eva', 'PROPN'), ('peron', 'VERB'), ('embestir', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('3', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('detener', 'ADJ'), ('semaforo', 'PROPN'), ('lesionar', 'ADJ'), ('informar', 'VERB'), ('desplazamiento', 'NOUN')]
175;175;1020;auto - auto;comprometida;aseg circulando ruta colisiona tercero circulaba misma ruta frena forma abrupta habia realizado maniobra doblar hacia abrian izquierda giro izquierda permitido asegurado impacta parte delantera parte trasera tercero vez asegurado colisionado lateral trasero derecho lateral delantero izquierdo venia detras dandose fuga lesiones;[('aseg', 'PROPN'), ('circular', 'VERB'), ('ruta', 'ADJ'), ('colisionar', 'VERB'), ('3', 'ADJ'), ('circular', 'AUX'), ('mismo', 'DET'), ('ruta', 'NOUN'), ('frenar', 'NOUN'), ('formar', 'NOUN'), ('abrupto', 'ADJ'), ('habia', 'PROPN'), ('realizar', 'ADJ'), ('maniobrar', 'NOUN'), ('doblar', 'ADJ'), ('hacia', 'ADP'), ('abrian', 'PROPN'), ('izquierdo', 'ADJ'), ('girar', 'PROPN'), ('izquierdo', 'PROPN'), ('permitir', 'ADJ'), ('asegurar', 'ADJ'), ('impactar', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('3', 'ADJ'), ('vez', 'INTJ'), ('asegurar', 'VERB'), ('colisionar', 'ADJ'), ('lateral', 'ADJ'), ('trasero', 'ADJ'), ('derecho', 'NOUN'), ('lateral', 'ADJ'), ('delantero', 'NOUN'), ('izquierdo', 'ADJ'), ('venia', 'PROPN'), ('detras', 'NOUN'), ('dandose', 'VERB'), ('fugar', 'NOUN'), ('lesionar', 'NOUN')]
176;176;1022;auto - auto;comprometida;veniamos santa rosa yendo rivadavia suran azul patente plo freno golpe detaras venia vw fox patende fzp detras colicionamos debido pavimento humedo solo toque paragolpes fox provocando dano mismo;[('veniamos', 'PROPN'), ('santo', 'PROPN'), ('rosa', 'PROPN'), ('ir', 'PROPN'), ('rivadavia', 'PROPN'), ('suran', 'AUX'), ('azul', 'PROPN'), ('patentar', 'ADJ'), ('plo', 'PROPN'), ('frenar', 'ADJ'), ('golpe', 'PROPN'), ('detaras', 'PROPN'), ('venia', 'PROPN'), ('vw', 'PROPN'), ('fox', 'PROPN'), ('patende', 'VERB'), ('fzp', 'PROPN'), ('detras', 'NOUN'), ('colicionamos', 'VERB'), ('deber', 'ADJ'), ('pavimentar', 'NOUN'), ('humedo', 'PROPN'), ('solo', 'ADV'), ('tocar', 'VERB'), ('parachoques', 'NOUN'), ('fox', 'PROPN'), ('provocar', 'VERB'), ('dano', 'NOUN'), ('mismo', 'ADJ')]
177;177;1039;auto - auto;comprometida;camioneta patente aatz subida garage ingresar detiene ford fiesta patente kqnal subirme aprieto embriague pendiente considerando tan atras causando abolladura puerta trasera izquierda bajando vehiculo apreto puerta;[('camioneta', 'PROPN'), ('patentar', 'ADJ'), ('aatz', 'PROPN'), ('subir', 'PROPN'), ('garage', 'PROPN'), ('ingresar', 'PROPN'), ('detener', 'VERB'), ('ford', 'PROPN'), ('fiesta', 'PROPN'), ('patentar', 'ADJ'), ('kqnal', 'ADJ'), ('subirme', 'PROPN'), ('apretar', 'ADJ'), ('embriagar', 'VERB'), ('pendiente', 'ADJ'), ('considerar', 'VERB'), ('tan', 'ADV'), ('atras', 'ADJ'), ('causar', 'VERB'), ('abolladura', 'NOUN'), ('puerta', 'PROPN'), ('trasero', 'ADJ'), ('izquierdo', 'NOUN'), ('bajar', 'VERB'), ('vehicular', 'NOUN'), ('apreto', 'ADJ'), ('puerta', 'NOUN')]
178;178;1041;auto - auto;comprometida;asegurado encontraba circulando ruta tercero vena misma ruta mismo tercero vena delante asegurado frena golpe auto delante asegurado frena llega hacerlo completamente impacta parte delantera parte trasera tercero quej dolor dedo asegurado sufri golpes latigazo choque desplazamiento;[('asegurar', 'ADJ'), ('encontrar', 'AUX'), ('circular', 'VERB'), ('ruta', 'ADJ'), ('3', 'ADJ'), ('vena', 'NOUN'), ('mismo', 'DET'), ('ruta', 'NOUN'), ('mismo', 'DET'), ('3', 'ADJ'), ('vena', 'NOUN'), ('delante', 'ADV'), ('asegurar', 'ADJ'), ('frenar', 'PROPN'), ('golpe', 'NOUN'), ('auto', 'ADJ'), ('delante', 'ADV'), ('asegurar', 'ADJ'), ('frenar', 'PROPN'), ('llegar', 'VERB'), ('hacerlo', 'VERB'), ('completamente', 'ADV'), ('impactar', 'ADJ'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('partir', 'NOUN'), ('trasero', 'ADJ'), ('3', 'ADJ'), ('quej', 'ADJ'), ('dolor', 'NOUN'), ('dedo', 'ADJ'), ('asegurar', 'ADJ'), ('sufri', 'PROPN'), ('golpe', 'NOUN'), ('latigazo', 'PROPN'), ('chocar', 'NOUN'), ('desplazamiento', 'ADJ')]
179;179;1050;auto - auto;comprometida;asegurado circulando aristbulo valle interseccin vera embiste parte delantera derecha tercero parte lateral trasera izquierda desplazamientos acompanante pasajero vehculo tercero sufri lesiones ;[('asegurar', 'ADJ'), ('circular', 'VERB'), ('aristbulo', 'PROPN'), ('vallar', 'PROPN'), ('interseccin', 'PROPN'), ('vera', 'AUX'), ('embestir', 'VERB'), ('partir', 'NOUN'), ('delantero', 'ADJ'), ('derecho', 'ADJ'), ('3', 'ADJ'), ('partir', 'NOUN'), ('lateral', 'ADJ'), ('trasero', 'ADJ'), ('izquierdo', 'NOUN'), ('desplazamiento', 'NOUN'), ('acompanante', 'ADJ'), ('pasajero', 'NOUN'), ('vehculo', 'ADJ'), ('3', 'ADJ'), ('sufri', 'ADJ'), ('lesionar', 'NOUN')]
180;180;1053;auto - auto;comprometida;frenada imprevista vehculo precede;[('frenar', 'ADJ'), ('imprevisto', 'ADJ'), ('vehculo', 'ADJ'), ('preceder', 'NOUN')]
181;181;1055;auto - auto;comprometida;choque san martin empedrado salimos semaforo paro golpe adelante;[('chocar', 'NOUN'), ('santo', 'PROPN'), ('martin', 'PROPN'), ('empedrar', 'ADJ'), ('salir', 'AUX'), ('semaforo', 'ADJ'), ('parir', 'ADJ'), ('golpe', 'NOUN'), ('adelantar', 'ADV')]
