,Unnamed: 0,Idenx original,tipo_de_accidente,responsabilidad,descripcion_del_hecho - Final
269,269,402,auto - moto,comprometida,"['encontraba', 'ciruclando', 'ayacucho', 'llegar', 'interseecion', 'chacabuco', 'dispongo', 'girara', 'hacia', 'izquierda', 'tomar', 'ultima', 'poniendo', 'luz', 'giro', 'correspondiente', 'realizando', 'giro', 'moto', 'circulando', 'alta', 'velocidad', 'pretende', 'sobrepasarme', 'izquierda', 'pese', 'tener', 'luz', 'giro', 'puesta', 'produciendose', 'contacto', 'parte', 'lateral', 'delantera', 'derecha', 'moto', 'lateral', 'izquierdo', 'cayendo', 'unico', 'tripulante', 'moto', 'suelo', 'intervencion', 'same', 'motocicleta', 'contaba', 'movilidad', 'propia', 'lesionados', 'ros', 'involucrados', 'stro', 'mas', 'alla', 'declarado', 'datos', 'tercero', 'lopez', 'cabrera', 'eladio', 'benellinaked', 'tnt', 'ayzy', 'triunfo', 'segurosd']"
270,270,406,auto - moto,comprometida,"['circulaba', 'peron', 'tiro', 'derecha', 'incorporarme', 'carril', 'justo', 'venia', 'moto', 'alta', 'velocidad', 'colisiona', 'lateral', 'trasero', 'derecho', 'cae', 'psio', 'levanta', 'propios', 'medios', 'llamo']"
271,271,407,auto - moto,comprometida,"['aseg', 'circulando', 'bulnes', 'pone', 'luz', 'posicin', 'ingresar', 'estacionar', 'colisionado', 'lateral', 'izquierdo', 'parte', 'tercero', 'moto', 'circulaba', 'bulnes', 'habia', 'cruzado', 'anteriormente', 'ocupante', 'cae', 'moto', 'presento', 'dolor', 'incorporo', 'medios', 'retiro', 'intervencion', 'polcia', 'desplazamientos']"
272,272,409,auto - moto,comprometida,"['ingresando', 'cochera', 'domicilio', 'vehiculo', 'asegurado', 'embestido', 'lateral', 'derecho', 'motocicleta', 'cayo', 'piso', 'levanto', 'propios', 'medios', 'intervencion', 'policial', 'motociclista', 'nego', 'ser', 'asistido', 'acuso', 'golpe', 'izquierda', 'informa', 'motociclista', 'utilizaba', 'vehiculo', 'asegurado', 'realizo', 'toda', 'maniobra', 'ingreso', 'cochera', 'balizas', 'encendidas', 'datos', 'tercero', 'screpis', 'isaias', 'quimey', 'd']"
273,273,410,auto - moto,concurrente,"['redgreenlueredgreenlue', 'circulaba', 'formosa', 'cruzando', 'alvarez', 'moto', 'venia', 'ultima', 'choca', 'parte', 'delantera', 'izquierda', 'parte', 'delantera', 'moto', 'cae', 'chico', 'venia', 'tenia', 'seguro', 'registro', 'simple', 'vista', 'tenia', 'lesiones']"
274,274,413,auto - moto,discutida,"['asegurado', 'venia', 'luis', 'maria', 'campos', 've', 'motociclista', 'venia', 'misma', 'contrario', 'carril', 'correspondia', 'asegurado', 'alli', 'vira', 'derecha', 'embista', 'motociclista', 'choca', 'parte', 'delantera', 'izquierdano']"
275,275,415,auto - moto,comprometida,"['aseg', 'circulando', 'perito', 'moreno', 'tercero', 'moto', 'detiene', 'delante', 'transito', 'manera', 'abrupta', 'aseg', 'colisiona', 'parte', 'delantera', 'parte', 'trasera', 'moto', 'circulaba', 'ocupante', 'bordo', 'colocado', 'cayo', 'asfalto', 'retiro', 'propios', 'medios']"
276,276,416,auto - moto,,"['aseg', 'circulando', 'perito', 'moreno', 'tercero', 'moto', 'detiene', 'delante', 'transito', 'manera', 'abrupta', 'aseg', 'colisiona', 'parte', 'delantera', 'parte', 'trasera', 'moto', 'circulaba', 'ocupante', 'bordo', 'colocado', 'cayo', 'asfalto', 'retiro', 'propios', 'medios']"
277,277,420,auto - moto,comprometida,"['saliendo', 'ypf', 'enrique', 'santamarina', 'cristbal', 'coln', 'monte', 'colectivo', 'da', 'paso', 'salgo', 'despacio', 'moto', 'embiste', 'parte', 'delantera', 'izquierda', 'cae', 'piso', 'personas', 'moto', 'masculino', 'femenino', 'ninguno']"
278,278,421,auto - moto,discutida,"['vehiculo', 'asegurado', 'circulaba', 'camarones', 'cruzar', 'san', 'blas', 'autos', 'ceden', 'paso', 'moto', 'detiene', 'colisiona', 'lateral', 'delantero', 'izquierdo', 'motociclista', 'cae', 'pilso']"
279,279,422,auto - moto,comprometida,"['circulando', 'rodado', 'carril', 'izquierdo', 'irigoyen', 'gurruchaga', 'embestido', 'tercero', 'puerta', 'delantera', 'izquierda', 'lado', 'cambiar', 'carril', 'senalizado', 'dicha', 'maniobra']"
280,280,423,auto - moto,comprometida,"['enrendo', 'garage', 'domicilio', 'ubicado', 'camapana', 'moto', 'pasa', 'camioneta', 'estacionada', 'quiere', 'pasar', 'delante', 'termina', 'colsionandome', 'puerta', 'delantera', 'derecha', 'llegando', 'asfalto', 'golpeando', 'puerta', 'presento', 'peonal', 'medico', 'policial', 'lugar', 'hecho', 'trasladado', 'hospital', 'zubizarreta', 'quiso', 'hacer', 'presentacion', 'policial', 'nosocomio', 'sacaron', 'placas', 'retiro', 'mismo', 'lesion', 'alguna', 'datos', 'tercero', 'olivera', 'pternela', 'juan', 'manuel', 'honda', 'lfv', 'atm']"
281,281,424,auto - moto,discutida,"['redgreenlue', 'asegurado', 'iba', 'circulando', 'alem', 'norte', 'sur', 'sobrepasando', 'moto', 'venia', 'misma', 'derecha', 'izquierda', 'moto', 'maniobra', 'doblar', 'interseccion', 'hacia', 'izquierda', 'coloisiona', 'asegurado', 'lateral', 'delantero', 'trasero', 'derecho', 'moto', 'motociclista', 'cayeron', 'piso', 'llevaba']"
282,282,425,auto - moto,comprometida,"['asegurado', 'circulaba', 'quito', 'cruzar', 'quintino', 'bocayuva', 'motociclista', 'colisiona', 'aseg', 'lateral', 'delantero', 'izquierdo', 'rueda', 'motociclista', 'recuerda', 'posee', 'motociclista', 'cae', 'suelo', 'levanta', 'mismo']"
283,283,426,auto - moto,comprometida,"['asegurado', 'maniobraba', 'estacionar', 'julian', 'alvarez', 'colisionado', 'parte', 'lateral', 'delantera', 'derecha', 'moto', 'circulaba', 'misma', 'moto', 'tenia', 'ocupantes', 'ambos', 'tenian', 'cayeron', 'piso', 'moto', 'presentaba', 'lesiones', 'manos', 'retiraron', 'propios', 'medios', 'intervioncion', 'medica', 'policialel', 'asegurado']"
284,284,427,auto - moto,comprometida,"['aseg', 'circulando', 'vicente', 'lopez', 'colisiona', 'parte', 'delantera', 'parte', 'trasera', 'izquierda', 'tercero', 'circulaba', 'misma', 'moto', 'ocupante', 'colocado', 'cae', 'manifesto', 'lesiones', 'tervencion', 'desplazamientos']"
285,285,428,auto - moto,comprometida,"['redgreenlue', 'asegurado', 'circulando', 'helguera', 'tercero', 'acompanante', 'circulando', 'helguera', 'asegurado', 'girar', 'hacia', 'derecha', 'entrar', 'cochera', 'tercero', 'pasa', 'derecha', 'embiste', 'parte', 'delantera', 'parte', 'delantera', 'derecha', 'asegurado', 'motoclista', 'desplaza', 'estacionado', 'tercero', 'lesionado']"
286,286,429,auto - moto,comprometida,"['aseg', 'circulaba', 'paseo', 'colon', 'dobla', 'hacia', 'derecha', 'tomar', 'venezuela', 'impacta', 'lateral', 'delantero', 'derecho', 'tercero', 'moto', 'circulaba', 'paseo', 'colon', 'misma', 'direccion', 'causa', 'moto', 'jdt', 'desplaza', 'impacta', 'segunda', 'moto', 'pat', 'kcj', 'circulaba', 'par', 'lado', 'derecho', 'ningun', 'conductores', 'terceros', 'cae', 'suelo', 'asistidos', 'retiran', 'propios', 'medios', 'lugarel', 'asegurado']"
287,287,430,auto - moto,comprometida,"['circulaba', 'rivadavia', 'colisiona', 'parte', 'delantera', 'parte', 'trasera', 'tercero', 'moto', 'solo', 'ocupante', 'cae', 'levanta', 'propios', 'medios', 'manifiesta', 'luego', 'dolor', 'cintura', 'motociclista', 'paso', 'nivel', 'quintana', 'asegurada', 'visualiza', 'pasa', 'colectivo']"
288,288,432,auto - moto,comprometida,"['venia', 'derqui', 'voy', 'izquierda', 'subir', 'acceso', 'oeste', 'lugar', 'dirijo', 'cabina', 'peaje', 'detengo', 'emplada', 'dijo', 'tenia', 'telepeaje', 'podia', 'proseguir', 'sino', 'tenia', 'aue', 'ir', 'cabina', 'indic', 'miro', 'espejo', 'v', 'nadie', 'comence', 'marcha', 'reversa', 'imprevistamente', 'produce', 'contacto', 'moto', 'parte', 'trasera', 'izquierda', 'rodado', 'guardabarro', 'moto', 'estimo', 'tenia', 'luces', 'v', 'ningun', 'momento', 'leve', 'enganche', 'moto', 'companante', 'cayeron', 'asfalto', 'sufrieron', 'lesiones', 'solo', 'danos', 'materiales', 'guardabarro', 'poseo', 'datos', 'identificatorios', 'acompanante', 'moto', 'datos', 'tercero', 'coppolillo', 'ruben', 'oscar', 'moto', 'rouser', 'c', 'avzd', 'atm']"
289,289,433,auto - moto,comprometida,"['aseg', 'circulando', 'alberdi', 'do', 'carril', 'derecho', 'moto', 'circulante', 'misma', 'pongo', 'giro', 'pq', 'doblar', 'derecha', 'malvinas', 'argentinas', 'tercero', 'quiere', 'sobrepasar', 'aseg', 'derecha', 'colisiona', 'parte', 'lateral', 'derecho', 'aseg', 'moto', 'ocupantes', 'caen', 'suelo', 'trasladados']"
290,290,435,auto - moto,comprometida,"['aseg', 'circulaba', 'girar', 'diagonal', 'derecha', 'continuar', 'colisiona', 'lateral', 'derecho', 'moto', 'circulaba', 'par', 'misma', 'viajaban', 'personas', 'levantan', 'propios', 'medios', 'luego', 'suelo', 'quisieron', 'ser', 'atendiendos', 'indicando', 'encontraban', 'bien', 'intercambiaron', 'solo', 'datos', 'moto', 'int', 'policiafsnos', 'contactamos', 'v', 'asegurado', 'ratifica', 'mecanica', 'realizo', 'maniobra', 'giro', 'derecha', 'embestido', 'motocicleta', 'circulaba', 'derecha', 'vio', 'moto', 'previo', 'giro', 'tomo', 'tercera', 'paso', 'incorrecto']"
291,291,438,auto - moto,comprometida,"['circulando', 'tucuman', 'tercero', 'moto', 'intenta', 'sobrepasarme', 'colisiona', 'parte', 'trasera', 'izquierda', 'motoquero', 'cae', 'pasan', 'datos', 'retiran', 'lesiones', 'consigna', 'lugarel', 'asegurado']"
292,292,439,auto - moto,comprometida,"['estacionado', 'junto', 'cordon', 'puerta', 'abierta', 'bajar', 'motociclista', 'avanzo', 'autos', 'detenidos', 'colisiono', 'puerta', 'dealntera', 'izquierda', 'golpe', 'desplazo', 'toco', 'renault', 'kangoo', 'lateral', 'derecho', 'cayo', 'lesiones']"
293,293,440,auto - moto,concurrente,"['saliendo', 'estacionamiento', 'privado', 'bingo', 'ramos', 'mejia', 'incorporandome', 'moreno', 'tercero', 'circula', 'moto', 'misma', 'esquiva', 'impactar', 'piede', 'control', 'cae', 'piso', 'terceros', 'involucrados', 'tercero', 'tenia', 'colocado']"
294,294,442,auto - moto,comprometida,"['vehiculo', 'asegurado', 'encontraba', 'estacionado', 'amno', 'izquierda', 'asuncion', 'salir', 'hacia', 'derecha', 'moto', 'circulaba', 'misma', 'colisiona', 'levemente', 'lateral', 'delantero', 'derecho', 'vehiculo', 'asegurado', 'motociclista', 'cae', 'piso', 'llevaba']"
295,295,444,auto - moto,comprometida,"['aseg', 'circulando', 'claudio', 'alas', 'llegar', 'figueredo', 'impacta', 'parte', 'lateral', 'delantero', 'derecho', 'lateral', 'izquierdo', 'tercero', 'moto', 'circulaba', 'ultima', 'mencionada', 'ocupantes', 'solo', 'acompanante', 'colocado', 'cayeron', 'cordon', 'golpe', 'frente', 'ocupante', 'golpe']"
296,296,446,auto - moto,comprometida,"['aseg', 'circulaba', 'esmeralda', 'autos', 'estacionados', 'ambas', 'manos', 'asegurada', 'detiene', 'marcha', 'hija', 'viajaba', 'asiendo', 'acompanante', 'descendiera', 'justo', 'abre', 'puerta', 'pasa', 'moto', 'pequeno', 'lugar', 'quedaba', 'aseg', 'estacionado', 'moto', 'viajaba', 'sola', 'persona', 'cae', 'suelo', 'levanta', 'propios', 'medios', 'manifesta', 'dolores', 'int', 'aseg', 'retir', 'lugar']"
297,297,451,auto - moto,comprometida,"['circulando', 'esquivar', 'ncontraba', 'estacionado', 'imprevistamente', 'aparace', 'moto', 'lado', 'izqel', 'mismo', 'cae', 'pavimento', 'datos', 'tercero', 'miguel', 'angel', 'toribio', 'suzuki', 'gsk', 'acfm', 'liderard']"
298,298,452,auto - moto,comprometida,"['asegurado', 'circulando', 'croacia', 'interseccion', 'socrates', 'impacta', 'parte', 'delantera', 'rueda', 'trasera', 'moto', 'circulaba', 'ultima', 'ocupante', 'puesto', 'cae', 'piso', 'presentaba', 'corte', 'dedo', 'retira', 'medios', 'intervienbe']"
299,299,455,auto - moto,comprometida,"['asegurado', 'circulaba', 'san', 'ignacio', 'momento', 'dispona', 'girar', 'interseccin', 'moto', 'transitaba', 'mas', 'atras', 'impacta', 'parte', 'trasera', 'vehculo', 'asegurado', 'motociclista', 'iba', 'solo', 'cay', 'suelo', 'levant', 'tena', 'puesto', 'intercambiaron', 'datos', 'retir', 'moto']"
300,300,456,auto - moto,discutida,"['circulando', 'independencia', 'cruce', 'merlo', 'impactado', 'lateral', 'trasero', 'derecho', 'moto', 'circulaba', 'ultima', 'mencionada', 'contramano', 'moto', 'venia', 'solo', 'cae', 'piso', 'levanta', 'quiere', 'ir', 'agarra', 'movil', 'policial', 'mismo', 'ebriedad', 'detienen', 'llevan', 'hospital', 'desplazamientos']"
301,301,457,auto - moto,comprometida,"['asegurada', 'circulaba', 'ruta', 'nb', 'toma', 'giro', 'izuqierda', 'ingresar', 'mayo', 'moto', 'transitaba', 'ruta', 'nb', 'contrario', 'asegurada', 'impacta', 'lateral', 'delantero', 'derecho', 'vehculo', 'asegurada', 'moto', 'iba', 'sola', 'persona', 'cae', 'suelo', 'tena', 'puesto', 'levant', 'intercambiaron', 'datos', 'retir', 'moto']"
302,302,458,auto - moto,comprometida,"['asegurado', 'circulando', 'peru', 'interseccion', 'rivera', 'indarte', 'impacta', 'parte', 'delantera', 'moto', 'circulaba', 'rivera', 'indarte', 'moto', 'circulaban', 'personas', 'acompanante', 'caen', 'calzada']"
303,303,460,auto - moto,comprometida,"['redgreenlue', 'asegurado', 'bajando', 'rp', 'ingresar', 'esteban', 'luca', 'colisiona', 'moto', 'venia', 'debajo', 'puente', 'ruta', 'tomando', 'ocupante', 'puesto', 'luces']"
304,304,462,auto - moto,comprometida,"['asegurado', 'circulando', 'berlin', 'maniobra', 'hacia', 'izquierda', 'doblar', 'hacia', 'mitre', 'produce', 'colision', 'moto', 'venia', 'contraria', 'parte', 'delantera', 'asegurado', 'parte', 'delantera', 'moto', 'moto', 'motociclista', 'cayeron', 'piso', 'llevaba', 'lesionado']"
305,305,464,auto - moto,comprometida,"['mecanica', 'segun', 'asegurado', 'llegar', 'interseccion', 'asoma', 'parte', 'vehiculo', 'cruzar', 'embestido', 'motocicleta', 'parte', 'delanteramecanica', 'segun', 'tercero', 'circulaba', 'rivadavia', 'moron', 'llegar', 'medrano', 'automovil', 'circulaba', 'rivadavia', 'contrario', 'mio', 'dobla', 'repentinamente', 'hacia', 'izquierda', 'intenciones', 'cruzar', 'via', 'poseer', 'cuenta', 'presencia', 'realizar', 'maniobra', 'tercero', 'interpone', 'linea', 'marcha', 'genera', 'parte', 'delantera', 'lateral', 'izquierdo', 'lateral', 'izquierdo', 'rodado']"
306,306,465,auto - moto,comprometida,"['asegurado', 'maniobrando', 'salir', 'posicion', 'estacionado', 'laguna', 'colisionado', 'lateral', 'delantero', 'izquierdo', 'parte', 'moto', 'circulaba', 'misma', 'moto', 'circulaban', 'personas', 'caen', 'calzada']"
307,307,467,auto - moto,comprometida,"['aseg', 'circulaba', 'mercedes', 'cruzando', 'vias', 'ferrocarril', 'sarmiento', 'esquiva', 'pozo', 'colisionada', 'parte', 'delantera', 'derecha', 'moto', 'circulaba', 'misma', 'mismo', 'aseg', 'ocupante', 'moto', 'cae', 'piso']"
308,308,469,auto - moto,comprometida,"['circulaba', 'emilio', 'castro', 'comienzo', 'doblar', 'interseccion', 'repente', 'siento', 'veo', 'moto', 'colisiono', 'parte', 'trasera', 'izquierda', 'desconozco', 'parte', 'moto', 'motociclista', 'levanto', 'mas', 'bien', 'intercambiamos', 'datos', 'manifesto', 'ningun', 'dolor', 'particular']"
309,309,471,auto - moto,comprometida,"['circulaba', 'callao', 'cruzo', 'sesquicentenario', 'intentar', 'doblar', 'izquierda', 'ingresar', 'estacion', 'servicio', 'moto', 'circulaba', 'misma', 'direccion', 'contraria', 'impacta', 'parte', 'delantera', 'izquierda', 'moto', 'iba', 'solo', 'ocupante', 'posee', 'cae', 'piso', 'rompio', 'espejo', 'moto']"
310,310,473,auto - moto,comprometida,"['circulaba', 'derqui', 'doblando', 'izquierda', 'detengo', 'pasa', 'uana', 'moto', 'toda', 'velocidad', 'tocando', 'vocina', 'envion', 'toco', 'parte', 'delantera', 'motociclista', 'cae', 'piso', 'presenta', 'quiso', 'asistencia']"
311,311,474,auto - moto,comprometida,"['vehiculo', 'asegurado', 'circulando', 'zanella', 'momento', 'dispone', 'ingresar', 'garage', 'domicilio', 'girar', 'derecha', 'produce', 'colision', 'moto', 'circulaba', 'misma', 'moto', 'circulaba', 'sola', 'persona', 'cae', 'piso', 'utilizaba']"
312,312,475,auto - moto,comprometida,"['ingresar', 'garage', 'auto', 'asegurado', 'embestido', 'moto', 'parte', 'trasera', 'izquierda', 'sola', 'persona', 'cae', 'suelo', 'luego', 'levanta', 'solo', 'lastima', 'dedo', 'colocado', 'asegurado']"
313,313,476,auto - moto,comprometida,"['ciculaba', 'rivadavia', 'querer', 'girar', 'hacia', 'derecha', 'ingresar', 'san', 'martin', 'embestido', 'moto', 'solo', 'ocupante', 'lat', 'derecho', 'cae', 'sigue', 'marcha', 'motociclista', 'colisiona', 'cordon', 'luego', 'columna', 'sostenia', 'toldo', 'queda', 'tirado', 'vereda', 'bajo', 'asisto', 'llamo', 'almbulacia', 'hizo', 'presente', 'lugar', 'motociclista', 'incorpora', 'medios', 'maifiesta', 'debia', 'ir', 'trabajar', 'deja', 'moto', 'lugar', 'restira', 'medios', 'int', 'lugar', 'toma', 'datos', 'retira', 'motociclista', 'posia', 'simple', 'vista', 'raspon', 'derecha']"
314,314,477,auto - moto,concurrente,"['circulando', 'zapata', 'tomar', 'federico', 'lacroze', 'izquierda', 'moto', 'viene', 'contramano', 'luz', 'roja', 'freno', 'puede', 'evitar', 'colisione', 'frente', 'cae', 'piso', 'levanta', 'medios', 'raspo', 'tobillo']"
315,315,478,auto - moto,comprometida,"['asegurado', 'circulando', 'triunvirato', 'colisiona', 'parte', 'trasera', 'moto', 'aminora', 'marcha', 'lomo', 'burro', 'cae', 'piso', 'incorpora', 'medios', 'raspones', 'brazo', 'vientre', 'iba', 'pedir', 'asistencia', 'amigo', 'lleve', 'htal']"
316,316,479,auto - moto,comprometida,"['asegurado', 'circulaba', 'ruiz', 'huidobro', 'doblando', 'izquierda', 'choca', 'moto', 'pasa', 'izquierda', 'punta', 'delantera', 'izquierda', 'moto', 'iban', 'ocupantes', 'cuales', 'solo', 'llevaba', 'cae', 'capot', 'cae', 'piso', 'presentaban', 'lesiones', 'visibles', 'ofrecimiento', 'asegurado', 'negaron', 'ir', 'hospital', 'llamar']"
317,317,480,auto - moto,discutida,"['detenido', 'semaforo', 'bartolome', 'mitre', 'viene', 'moto', 'choca', 'asegurada', 'parte', 'trasera', 'derecha', 'moto', 'motociclista', 'cayeron', 'piso', 'llevaba']"
318,318,481,auto - moto,concurrente,"['esposo', 'asegurada', 'cibils', 'britez', 'nestor', 'luis', 'du', 'semaforo', 'romero', 'semaforo', 'pone', 'inicia', 'marcha', 'cruzar', 'amancio', 'alcorta', 'produce', 'colision', 'moto', 'venia', 'ultima', 'parte', 'delantera', 'moto', 'motociclista', 'cayeron', 'piso', 'llevaba']"
319,319,482,auto - moto,comprometida,"['ponerse', 'giro', 'hacia', 'izquierdo', 'dispongo', 'doblar', 'moto', 'carril', 'metrobus', 'viene', 'impacta', 'lateral', 'izquierdo', 'moto', 'cae', 'retira', 'propios', 'medios', 'intervencion', 'terceros', 'involucrados', 'mas', 'lesionados', 'datos', 'tercero', 'gustavo']"
320,320,489,auto - moto,comprometida,"['asegurado', 'detenido', 'san', 'isidro', 'giro', 'puesto', 'comenzar', 'girar', 'izquierda', 'deheza', 'baja', 'velocidad', 'escucha', 'ruido', 'verificar', 'tercero', 'moto', 'ocupante', 'maniobra', 'asegurado', 'pierde', 'estabilidad', 'cae', 'vereda', 'luego', 'apoya', 'toca', 'lateral', 'izquierdo', 'asegurado']"
321,321,490,auto - moto,concurrente,"['asegurado', 'circulando', 'senora', 'loreto', 'cruzando', 'rev', 'isabel', 'fernandez', 'momento', 'moto', 'venia', 'ultima', 'colisiona', 'asegurado', 'vertice', 'delantero', 'izquierdo', 'moto', 'apoyado', 'puesto', 'cae', 'piso', 'quedo', 'tendido', 'piso', 'manifesto', 'lesion', 'lugar', 'habia', 'policias', 'vecina', 'medica', 'asiste', 'llega', 'constata', 'fractura', 'trasladan', 'hospital', 'carrillo']"
322,322,492,auto - moto,concurrente,"['circulaba', 'nestor', 'pena', 'llegar', 'moldes', 'cruzo', 'ultima', 'tercero', 'moto', 'carro', 'produce', 'siniestro', 'parte', 'delantera', 'izquierda', 'parte', 'derecha', 'moto', 'tercero', 'cae', 'piso', 'dejarme', 'datos', 'pidio', 'datos']"
323,323,493,auto - moto,comprometida,"['redgreenlueaseg', 'conduciendo', 'detras', 'b', 'moto', 'personas', 'frena', 'golpe', 'aseg', 'coliciona', 'parte', 'trasera', 'caen', 'hacia', 'derecha', 'lesiones', 'asistio', 'mas', 'vhs']"
324,324,494,auto - moto,comprometida,"['asegurado', 'venia', 'circulando', 'hpueyrredn', 'carril', 'derecho', 'intento', 'doblar', 'hacia', 'derecha', 'tomar', 'avda', 'jbjusto', 'repente', 'da', 'cuenta', 'moto', 'haba', 'colisionado', 'lateral', 'trasero', 'derecho', 'auto', 'acto', 'seguido', 'estaciona', 'baja', 'rodado', 'motociclista', 'atento', 'haba', 'cado', 'piso', 'tercero', 'levant', 'propios', 'medios', 'presentaba', 'solamente', 'raspn', 'derecho', 'manifiest', 'lesin', 'intervencin', 'policial', 'medicaintercambiaron', 'datos', 'luego', 'lugardatos', 'tercero', 'rivas', 'marcelo', 'yamaha', 'ibr', 'amhr', 'rio', 'uruguayd']"
