cod_accidente;descripcion_del_hecho - Final;responsabilidad
nan;vehiculo asegurado circulando salguero semaforo segun manifiesta aparentemente quedo dormido colisiona parte delantera izquierda parte delantera tercero circulaba corrientes raiz golpe taxista sube vereda golpea local ;comprometida
am    ;aseg circulando cordoba tercero circulando juan b justo iterseccion ambas vias tercero colisiona parte delantyera parte lat derecha lesioandos deplzamientos asegurada gira hacia izquierda giro permitido juan b justo hacia cordoba acompanante tercero resulta lesionado trasladado centro asistencial;comprometida
am    ;asegurado circulando charcas esquina eduardo costa cuanto moto personas frenan delante colisiona caen ambos ocupantes ;comprometida
am    ;entrando vehiculo garage metan choca moto lateral derechosin lesioneshubo ;comprometida
am    ;aseg retoma marcha dr luis belaustegui comienza doblar izq giro izq colocado moto detenida izq retoma marcha choca lateral izq parte delanteraterrero solo ocupante cae suelo poseis raspada deplazamiento ;comprometida
aci   ;asegurado detenido esperando avanzar toca rueda trasera derecha persona bicicleta ocasionandole lesiones derecho tipo raspon asegurado traslada centro medico barrio santa marta ;comprometida
aa    ;asegurado circulando lincoln cruzando joaquin v gonzalez colisionado lateral delantero derecho parte delantera tercero circulaba joaquin v gonzalez desplazamientos lesiones;concurrente
am    ;asegurado circulando balbin gira izquierda tomar arias luego cruzar boulevard balbin impactado lateral delantero derecho tercero moto circulaba balbin derecha sobrepaso derecha tercero habria dado paso previamente asegurado moto sola persona cae asfalto ;comprometida
aa    ;encontraba detenido sarmiento nortesur abre semaforo arranco tenia adealnte avanzo tal motivo impacte frente parte trasera ro remis presentaba danos previos zona ambas opticas traseras tenia danadas paragolpe tapa baul tenia danos previos involucrados lesiones datos tercero migues nestor aldo fiat fwb amca;comprometida
am    ;asgeurado circulando arias cruzar bocacalle paunero colisinado tercero circulando ultima moto lateral trasera izquierda tercero solo moto cae piso presento dolencia partes inferiores ;discutida
aa    ;circulaba paunero cruzando coronel suarez auto circulaba ultmima gran velocidad colisiona parte delantera lateral trasero izquierdo haciendo auto gire casi grados mismo eje causa asegurado venia acompanante sufre lesiones cervical tercero negaba brindar datos base llama polica desplazamiento;discutida
aa    ;asegurado circulando parral llegar interseccion ambrosetti semaforo tercero colisiona parte frontal lateral derecho asegurado ;concurrente
am    ;iba auto tabarem llego esquina carlos reyles moto venia delante frena golpe da tiempo esquiba choco ;comprometida
aci   ;asegurado circulando esquina vergara bicicleta colisiona parte delantera rueda delantera tercero tercero presento lesiones aparentes manifesto dolencia derecha ;comprometida
peaton;aseg maniobrando salir estacion servicio impacta tercero parado vereda misma parte delantera peaton cae piso lesiones visibles ;comprometida
am    ;asegurado saliendo supermercado ingresando cno gral belgrano moto circulaba misma contrario impacta parte delantera vehiculo asegurado ocupante puesto cae piso trasladan hospital lesiones visibles ;comprometida
am    ;vehculo asegurado circulaba concordia cruzar interseccin pedro moran impactado parte delantera izquierda moto circulaba daltima mencionada desplazamientosmoto ocupante cay piso manifest dolencias int medica int policial retir medioscel aseg ;concurrente
am    ;asegurado inicia marcha salida semaforo bulrich tras cruzar santa fe moto solo ocupante circulaba derecha colisiona lateral derecho asegurado moto cae piso motociclista presentaba lesiones visibles trasladado same hospital rivadavia control relacion caso ;comprometida
am    ;encontraba ciruclando ayacucho llegar interseecion chacabuco dispongo girara hacia izquierda tomar ultima poniendo luz giro correspondiente realizando giro moto circulando alta velocidad pretende sobrepasarme izquierda pese tener luz giro puesta produciendose contacto parte lateral delantera derecha moto lateral izquierdo cayendo unico tripulante moto suelo ;comprometida
peaton;estacionado rotta maniobra salir marcha atras atropella peaton circulando detras vehiculo peaton cayo piso ;comprometida
peaton;estacionado asegurado hace marcha atras toca cae;comprometida
cicl  ;iba circulando washington encalada hacia olazabal autos mitad cuadra baja menor bicicleta circulando contrario iba intento frenar pude hacerlo menor iba colisiona parabrisas provocandole lastimadura ;concurrente
am    ;circulaba peron tiro derecha incorporarme carril justo venia moto alta velocidad colisiona lateral trasero derecho cae psio levanta propios medios llamo ;comprometida
am    ;aseg circulando bulnes pone luz posicin ingresar estacionar colisionado lateral izquierdo parte tercero moto circulaba bulnes habia cruzado anteriormente ocupante cae moto presento dolor incorporo medios retiro ;comprometida
aa    ;asegurado circulaba jujuy llegar esquina colisiona tercero venia berro lesiones mas terceros involucrados;concurrente
am    ;ingresando cochera domicilio vehiculo asegurado embestido lateral derecho motocicleta cayo piso levanto propios medios ;comprometida
am    ;redgreenlueredgreenlue circulaba formosa cruzando alvarez moto venia ultima choca parte delantera izquierda parte delantera moto cae chico venia tenia seguro registro simple vista tenia lesiones ;concurrente
cicl  ;redgreenlueredgreenlue asegurado circulando ecuador cruzaba tucuman tercero bocicleta circulana ultima contramano asegurado embiste parte delanteraun ocupante bicicleta cae piso ;concurrente
aca   ;jovellanos habamos cruzado california sentimos golpeque hizo vueltas vueltas golpeamos camioneta saveiro chocamos lateral auto causa golpelos conducan auto gol dejaron auto nadie poder tomarle datosd;discutida
am    ;asegurado venia luis maria campos ve motociclista venia misma contrario carril correspondia asegurado alli vira derecha embista motociclista choca parte delantera izquierdano ;discutida
aa    ;asegurado circulando esteban agustin gasconal cruzar interseccion francisco bieirocuando tercero venia ultimase cruzael aseguirado llega frenar colisionacon parte delantera aseguradocontra parte trasera lateral izquierda tercerosin desplazamientoscon lesiones tercero acompanante;comprometida
am    ;aseg circulando perito moreno tercero moto detiene delante transito manera abrupta aseg colisiona parte delantera parte trasera moto circulaba ocupante bordo colocado cayo asfalto retiro propios medios ;comprometida
am    ;aseg circulando perito moreno tercero moto detiene delante transito manera abrupta aseg colisiona parte delantera parte trasera moto circulaba ocupante bordo colocado cayo asfalto retiro propios medios ;nan
aa    ;circulando misma alcanzo frenar colisiono auto delantero frente trasera desplazamientos lesionados;comprometida
cicl  ;asegurado circulando alsina maniobrar balizas estacionar colisiona lateral izquierdo ciclista circulaba detras ciclista cayo piso levanto medios ;comprometida
peatã“n;aseg circulando garay girar hacia paseo colon impacta parte frontal izquierda peaton cruzaba senda peatonal cae asfalto levanto propios medios trasladada argerich medio retenido desplazamientos;comprometida
am    ;saliendo ypf enrique santamarina cristbal coln monte colectivo da paso salgo despacio moto embiste parte delantera izquierda cae piso personas moto masculino femenino ninguno ;comprometida
am    ;vehiculo asegurado circulaba camarones cruzar san blas autos ceden paso moto detiene colisiona lateral delantero izquierdo motociclista cae pilso ;discutida
am    ;circulando rodado carril izquierdo irigoyen gurruchaga embestido tercero puerta delantera izquierda lado cambiar carril senalizado dicha maniobra;comprometida
am    ;enrendo garage domicilio ubicado camapana moto pasa camioneta estacionada quiere pasar delante termina colsionandome puerta delantera derecha llegando asfalto golpeando puerta presento peonal medico policial lugar hecho trasladado hospital zubizarreta quiso hacer presentacion policial nosocomio sacaron placas retiro mismo lesion alguna datos tercero olivera pternela juan manuel honda lfv atm;comprometida
am    ;redgreenlue asegurado iba circulando alem norte sur sobrepasando moto venia misma derecha izquierda moto maniobra doblar interseccion hacia izquierda coloisiona asegurado lateral delantero trasero derecho moto motociclista cayeron piso llevaba ;discutida
am    ;asegurado circulaba quito cruzar quintino bocayuva motociclista colisiona aseg lateral delantero izquierdo rueda motociclista recuerda posee motociclista cae suelo levanta mismo ;comprometida
am    ;asegurado maniobraba estacionar julian alvarez colisionado parte lateral delantera derecha moto circulaba misma moto tenia ocupantes ambos tenian cayeron piso moto presentaba lesiones manos retiraron propios medios ;comprometida
am    ;aseg circulando vicente lopez colisiona parte delantera parte trasera izquierda tercero circulaba misma moto ocupante colocado cae manifesto lesiones tervencion desplazamientos;comprometida
am    ;redgreenlue asegurado circulando helguera tercero acompanante circulando helguera asegurado girar hacia derecha entrar cochera tercero pasa derecha embiste parte delantera parte delantera derecha asegurado motoclista desplaza estacionado tercero lesionado ;comprometida
am    ;aseg circulaba paseo colon dobla hacia derecha tomar venezuela impacta lateral delantero derecho tercero moto circulaba paseo colon misma direccion causa moto jdt desplaza impacta segunda moto pat kcj circulaba par lado derecho ningun conductores terceros cae suelo asistidos retiran propios medios lugarel asegurado ;comprometida
am    ;circulaba rivadavia colisiona parte delantera parte trasera tercero moto solo ocupante cae levanta propios medios manifiesta luego dolor cintura motociclista paso nivel quintana asegurada visualiza pasa colectivo ;comprometida
aa    ;asegurado circulaba presbitero natta unidad encontraba pordelante frena causa vehculo delante detuvo repentinamenteante situacin asegurado llega frenar impacta parte traserade unidad vena adelante;nan
am    ;venia derqui voy izquierda subir acceso oeste lugar dirijo cabina peaje detengo emplada dijo tenia telepeaje podia proseguir sino tenia aue ir cabina indic miro espejo v nadie comence marcha reversa imprevistamente produce contacto moto parte trasera izquierda rodado guardabarro moto estimo tenia luces v ningun momento leve enganche moto companante cayeron asfalto sufrieron lesiones solo danos materiales guardabarro poseo datos identificatorios acompanante moto datos tercero coppolillo ruben oscar moto rouser c avzd atm;comprometida
