x,y,descripcion,cluster
0.7777912,1.6293206,"['parte trasera', 'parte izquierda']",6
-1.1102259,0.02594834,['parte delantera'],0
0.5113251,-0.0371773,['parte izquierda'],1
-1.1085986,0.02836498,['parte trasera'],0
0.53122526,0.05387846,['parte trasera'],1
0.41439173,-1.7110472,"['parte delantera', 'parte trasera']",3
-1.1124824,0.03183356,['parte derecha'],0
-1.109713,0.029194396,"['parte derecha', 'parte izquierda']",0
0.6923342,0.5135064,"['parte trasera', 'parte derecha', 'parte izquierda']",1
0.79288566,-0.006815822,"['parte delantera', 'parte izquierda']",1
0.5868958,-0.08740517,['parte derecha'],1
-1.1102476,0.026635572,"['parte delantera', 'parte trasera']",0
-1.1101434,0.027771002,"['parte delantera', 'parte trasera']",0
-1.1086036,0.023842365,"['parte delantera', 'parte izquierda']",0
1.3164706,1.5845474,['parte delantera'],2
0.5394638,-1.3992711,"['parte delantera', 'parte trasera']",3
0.31580397,1.7039082,['parte trasera'],6
-1.1063663,0.02408235,['parte delantera'],0
0.63480014,-1.6720015,['parte izquierda'],3
0.76021093,-0.18414262,['parte delantera'],1
0.8116607,1.7188975,['parte delantera'],6
-1.1087961,0.029301101,"['parte delantera', 'parte trasera', 'parte derecha']",0
-1.1105016,0.026097078,['parte trasera'],0
1.342858,-0.81643426,['parte izquierda'],4
0.7829239,-1.696259,['parte trasera'],3
-1.1121181,0.027264994,"['parte trasera', 'parte derecha']",0
-1.109702,0.024831261,"['parte trasera', 'parte derecha']",0
0.5182818,-0.07846988,['parte derecha'],1
-1.1102933,0.031487588,"['parte trasera', 'parte derecha']",0
-1.1101491,0.02334881,['parte trasera'],0
0.9940187,-0.30624175,['parte trasera'],1
1.3254889,1.9575424,"['parte delantera', 'parte trasera']",2
-1.1091933,0.029606877,['parte delantera'],0
-1.1109545,0.027248204,['parte delantera'],0
-1.1093212,0.02323292,['parte trasera'],0
-1.1076844,0.030084604,['parte derecha'],0
0.5266691,-1.4294077,['parte izquierda'],3
1.2585292,-1.9963133,['parte delantera'],5
-1.1131568,0.02498193,"['parte trasera', 'parte derecha']",0
-1.1134596,0.027753662,['parte izquierda'],0
0.5473837,-0.011938686,['parte trasera'],1
-1.11224,0.026073804,['parte delantera'],0
0.7809739,-1.2522017,['parte trasera'],3
-1.1083523,0.026256692,['parte delantera'],0
-1.1141946,0.02489051,['parte derecha'],0
1.0600121,-0.16515541,"['parte delantera', 'parte trasera']",1
-1.1091566,0.02470469,['parte izquierda'],0
0.58424866,0.02420508,['parte delantera'],1
0.41683534,-1.5168024,['parte derecha'],3
0.535254,-0.036074437,['parte delantera'],1
0.76895237,-0.5882126,['parte delantera'],1
0.52881,-0.11037139,"['parte delantera', 'parte trasera']",1
-1.1091844,0.024963852,['parte delantera'],0
-1.1109304,0.030017402,"['parte trasera', 'parte izquierda']",0
-1.1103446,0.028093467,['parte derecha'],0
0.98060304,0.64548004,['parte delantera'],7
-1.1076632,0.02485247,"['parte delantera', 'parte derecha']",0
-1.1123265,0.024646666,['parte trasera'],0
0.48971963,-1.5253011,"['parte delantera', 'parte trasera']",3
-1.1131352,0.02380761,['parte delantera'],0
1.5366962,-0.6969134,['parte izquierda'],4
-1.112072,0.032584812,['parte delantera'],0
0.40493703,1.8673733,['parte delantera'],6
0.86831564,-0.90422,['parte delantera'],4
-1.1077065,0.02911674,['parte derecha'],0
-1.1072412,0.025651107,['parte delantera'],0
0.72662854,-1.3937263,"['parte trasera', 'parte derecha']",3
-1.1135635,0.030310702,['parte trasera'],0
-1.1129452,0.02460353,['parte trasera'],0
0.4061523,-1.7020403,['parte delantera'],3
0.7236568,-1.9468039,"['parte delantera', 'parte derecha']",5
-1.1094656,0.023007412,['parte trasera'],0
1.7784405,2.0437489,['parte trasera'],2
-1.1087742,0.031023458,['parte delantera'],0
0.5986099,-0.07648781,['parte delantera'],1
0.6017907,-1.4640579,['parte derecha'],3
1.5415695,1.7897707,['parte trasera'],2
1.0338354,-0.64939773,"['parte delantera', 'parte derecha', 'parte izquierda']",4
0.685158,0.29502377,['parte delantera'],1
0.5539668,-0.35888034,['parte derecha'],1
0.4126262,1.8556778,['parte izquierda'],6
-1.1065564,0.025950676,['parte trasera'],0
-1.1075743,0.03234703,['parte delantera'],0
-1.1077819,0.025108373,['parte trasera'],0
-1.1094279,0.023038652,['parte trasera'],0
0.64859635,-0.0020742605,['parte izquierda'],1
-1.1107628,0.024002297,"['parte delantera', 'parte derecha']",0
-1.1101016,0.027013369,['parte delantera'],0
-1.1112769,0.02314427,['parte derecha'],0
0.7399501,-1.3394247,"['parte trasera', 'parte izquierda']",3
-1.1056747,0.030790929,"['parte delantera', 'parte izquierda']",0
-1.1083846,0.026007362,['parte trasera'],0
0.8411834,1.6916051,['parte izquierda'],6
0.37268254,1.9401909,['parte trasera'],6
1.0887209,-0.18937247,"['parte delantera', 'parte izquierda']",1
-1.1083987,0.025723653,['parte derecha'],0
-1.1070554,0.023557985,['parte delantera'],0
-1.1093892,0.024423832,"['parte delantera', 'parte trasera']",0
-1.1088188,0.026639782,['parte trasera'],0
-1.1114221,0.026943743,['parte izquierda'],0
0.27903998,-1.6129602,['parte trasera'],3
1.6551089,0.5993019,['parte delantera'],7
0.3991867,-1.6249503,['parte delantera'],3
0.6460584,-1.5444951,['parte trasera'],3
-1.1067369,0.023811873,"['parte trasera', 'parte derecha']",0
1.7308483,-1.6225511,['parte delantera'],5
0.59277743,-1.3697306,['parte delantera'],3
0.55765355,0.008219976,['parte trasera'],1
1.0347072,-1.421225,['parte trasera'],3
0.5429224,-0.02818224,['parte trasera'],1
0.87057394,0.14532779,['parte izquierda'],1
1.4672701,-0.5144045,['parte izquierda'],4
-1.1132696,0.0315271,['parte izquierda'],0
0.55862325,-1.4629623,['parte delantera'],3
0.54721904,-0.054065477,['parte trasera'],1
-1.1088494,0.021783145,"['parte trasera', 'parte izquierda']",0
-1.1108255,0.026440857,['parte delantera'],0
-1.109394,0.026303785,"['parte trasera', 'parte derecha']",0
-1.1074076,0.026006015,['parte trasera'],0
0.5782474,-0.12496434,['parte trasera'],1
-1.1115601,0.028040785,"['parte delantera', 'parte izquierda']",0
-1.1113714,0.024579866,['parte delantera'],0
0.83459413,1.4079897,['parte trasera'],6
-1.1047392,0.026113654,"['parte trasera', 'parte izquierda']",0
-1.1089292,0.029847132,"['parte delantera', 'parte izquierda']",0
-1.110399,0.027752902,"['parte delantera', 'parte trasera']",0
-1.1096101,0.028126657,['parte trasera'],0
-1.1070068,0.02300381,['parte trasera'],0
0.62534386,1.4623891,"['parte delantera', 'parte derecha']",6
-1.1089503,0.03042662,"['parte derecha', 'parte izquierda']",0
0.74046284,1.304585,"['parte delantera', 'parte trasera']",6
-1.1089587,0.025288383,"['parte delantera', 'parte trasera']",0
1.4941051,1.8440115,"['parte delantera', 'parte izquierda']",2
-1.1127708,0.023324339,['parte trasera'],0
-1.1057999,0.030417016,['parte trasera'],0
0.5537106,-0.0472087,"['parte derecha', 'parte izquierda']",1
-1.1110528,0.03101161,['parte delantera'],0
0.70886135,-0.07968201,['parte trasera'],1
0.58491784,-0.07381416,"['parte trasera', 'parte derecha', 'parte izquierda']",1
0.5384462,0.017620424,['parte izquierda'],1
0.4014419,1.8254881,"['parte trasera', 'parte izquierda']",6
-1.1103557,0.024043765,"['parte delantera', 'parte trasera']",0
0.45088854,1.8432916,"['parte delantera', 'parte izquierda']",6
1.3729242,0.094178595,['parte trasera'],7
-1.1127399,0.026976146,['parte delantera'],0
0.6128264,-0.0059060105,['parte trasera'],1
0.66271687,-0.21042448,['parte izquierda'],1
-1.111077,0.027556919,['parte izquierda'],0
-1.1088262,0.025425812,['parte trasera'],0
0.5795732,-0.12220316,['parte izquierda'],1
-1.1079656,0.024678927,['parte derecha'],0
0.5119937,-0.09124281,['parte trasera'],1
-1.1056244,0.025230441,"['parte derecha', 'parte izquierda']",0
-1.1082965,0.027271543,['parte trasera'],0
0.450702,0.23135756,['parte delantera'],1
-1.1126925,0.023608593,['parte delantera'],0
-1.1066259,0.028249472,['parte trasera'],0
0.5719123,-0.019377297,['parte trasera'],1
0.53029037,-1.6110516,['parte trasera'],3
0.85275567,1.4168156,['parte delantera'],6
0.36914662,-1.6770656,['parte trasera'],3
0.57623035,-2.4660225,['parte trasera'],5
0.617542,-1.8185763,['parte delantera'],3
-1.1062592,0.026113853,['parte delantera'],0
-1.1094931,0.028355217,"['parte delantera', 'parte trasera']",0
-1.1097128,0.03023479,"['parte delantera', 'parte derecha']",0
0.39204282,1.7967455,['parte trasera'],6
0.50424725,-1.2998812,['parte izquierda'],3
0.49669307,-0.04158038,['parte trasera'],1
1.1862947,-0.05999992,"['parte delantera', 'parte izquierda']",1
-1.1080799,0.02028005,"['parte delantera', 'parte derecha']",0
-1.106631,0.022539107,"['parte delantera', 'parte trasera']",0
-1.1073574,0.025195744,['parte delantera'],0
1.2786189,-0.91121477,['parte trasera'],4
0.81324404,-1.22308,['parte izquierda'],3
1.0315907,1.5239859,"['parte delantera', 'parte trasera']",6
1.1108569,0.72198015,['parte trasera'],7
0.9332858,-1.5054352,"['parte delantera', 'parte trasera']",3
1.9176847,3.069231,"['parte delantera', 'parte trasera']",2
1.6325049,0.9349333,['parte trasera'],7
1.1579282,1.2661902,"['parte delantera', 'parte trasera']",6
-1.1084467,0.02592533,"['parte delantera', 'parte trasera', 'parte derecha']",0
0.60820174,-0.049945395,['parte trasera'],1
0.6975256,-1.5383692,['parte delantera'],3
-1.1113139,0.027491953,['parte delantera'],0
-1.1067623,0.02621334,['parte trasera'],0
-1.1098822,0.028954653,['parte delantera'],0
1.0584855,-1.7302791,['parte derecha'],5
0.5335755,-0.044597194,"['parte delantera', 'parte izquierda']",1
0.5960594,-1.3847628,['parte trasera'],3
-1.1125613,0.02891525,['parte derecha'],0
0.43430457,-1.6414835,['parte izquierda'],3
0.45610484,-1.553841,"['parte trasera', 'parte derecha', 'parte izquierda']",3
-1.1080935,0.026555229,"['parte delantera', 'parte trasera']",0
-1.1134667,0.026957821,['parte derecha'],0
-1.1094253,0.029162977,['parte delantera'],0
0.40106583,1.7657046,['parte delantera'],6
1.1418011,0.6771764,['parte delantera'],7
-1.1068461,0.02671036,['parte izquierda'],0
0.57184845,-0.044289507,"['parte delantera', 'parte derecha']",1
0.49651957,-0.036598142,"['parte delantera', 'parte derecha']",1
0.5326732,-0.036023524,"['parte delantera', 'parte izquierda']",1
-1.1101193,0.027128426,"['parte delantera', 'parte izquierda']",0
0.95558757,0.7137793,['parte trasera'],7
-1.1099911,0.027034538,['parte izquierda'],0
-1.1107633,0.026023624,"['parte delantera', 'parte trasera']",0
0.517835,-0.06821232,"['parte trasera', 'parte izquierda']",1
-1.106868,0.027408436,['parte izquierda'],0
1.0171413,0.4195272,['parte trasera'],7
-1.1146469,0.025171202,"['parte delantera', 'parte trasera']",0
0.67242223,1.8723226,['parte derecha'],6
0.6931369,2.0090892,['parte delantera'],6
-1.1125175,0.02871251,['parte delantera'],0
0.8050014,-1.7339213,['parte izquierda'],3
0.5447423,-0.0070779496,['parte delantera'],1
0.35963434,-1.5036454,"['parte delantera', 'parte trasera']",3
0.6358026,-1.2926539,['parte trasera'],3
1.2779949,-1.1545818,['parte delantera'],4
-1.1106116,0.023922918,['parte delantera'],0
-1.1071514,0.026700893,['parte derecha'],0
1.1032358,1.287595,['parte trasera'],6
-1.1069194,0.023826892,['parte delantera'],0
0.35467997,1.759389,['parte izquierda'],6
0.35084382,1.668197,['parte trasera'],6
0.37705603,1.7788182,"['parte derecha', 'parte izquierda']",6
-1.1083201,0.03178395,['parte trasera'],0
-1.1111532,0.022772424,['parte trasera'],0
0.5192277,0.19026136,['parte delantera'],1
-1.1109,0.029006405,['parte trasera'],0
0.5695608,2.047718,"['parte delantera', 'parte trasera']",6
-1.1116536,0.029514402,"['parte delantera', 'parte izquierda']",0
0.7216726,-1.3680205,['parte trasera'],3
-1.1109997,0.023649037,['parte delantera'],0
-1.1103998,0.02505116,['parte delantera'],0
-1.114079,0.0250149,['parte izquierda'],0
0.85967,0.4245983,['parte derecha'],7
0.48928764,-1.494162,['parte delantera'],3
0.6977724,1.9767023,"['parte delantera', 'parte trasera']",6
-1.1089598,0.024713889,['parte trasera'],0
-1.1093601,0.0217406,['parte trasera'],0
-1.1042084,0.029682523,['parte trasera'],0
-1.1066085,0.029785959,['parte delantera'],0
0.89105797,1.6941235,['parte trasera'],6
0.5968275,-1.3507872,"['parte trasera', 'parte derecha']",3
-1.10766,0.023701753,['parte derecha'],0
-1.1053648,0.023541221,['parte delantera'],0
0.766841,-0.9894975,['parte delantera'],3
-1.1070838,0.025880897,['parte trasera'],0
-1.1114521,0.020587914,['parte trasera'],0
-1.1093926,0.023764808,"['parte trasera', 'parte derecha']",0
-1.1080838,0.021701626,['parte delantera'],0
1.0041116,0.94237655,['parte delantera'],7
-1.1112826,0.026970444,['parte trasera'],0
0.8272924,1.5180815,['parte delantera'],6
-1.1083237,0.027451223,['parte delantera'],0
-1.1111764,0.026156988,['parte trasera'],0
1.276835,1.8952904,['parte delantera'],2
-1.109963,0.027489899,['parte izquierda'],0
-1.1082505,0.025551097,['parte izquierda'],0
-1.1075196,0.029491158,"['parte delantera', 'parte trasera']",0
-1.1069545,0.023107473,['parte delantera'],0
-1.1070278,0.028298177,"['parte trasera', 'parte izquierda']",0
1.2821887,0.020828724,['parte trasera'],7
1.5660148,1.8438306,['parte delantera'],2
0.7766401,0.24432802,"['parte trasera', 'parte derecha']",1
1.6682948,-1.6827662,['parte delantera'],5
-1.1090791,0.027093032,['parte delantera'],0
0.49847552,-0.05560966,['parte trasera'],1
-1.1095393,0.02589303,['parte delantera'],0
-1.1092404,0.026733005,"['parte derecha', 'parte izquierda']",0
-1.1086841,0.029156985,['parte delantera'],0
1.4318438,2.1088362,"['parte delantera', 'parte derecha']",2
-1.1100651,0.025028633,"['parte trasera', 'parte derecha']",0
0.8443977,1.4150449,"['parte delantera', 'parte izquierda']",6
1.8027481,0.62146723,['parte derecha'],7
-1.1123129,0.025288697,['parte trasera'],0
-1.1091892,0.02900566,['parte trasera'],0
-1.1092107,0.027651448,['parte trasera'],0
-1.1084604,0.028551294,['parte delantera'],0
0.5210091,-0.002080664,"['parte delantera', 'parte trasera']",1
0.8436478,-0.645979,['parte delantera'],4
0.5022009,-1.3972864,['parte trasera'],3
1.111887,-1.2467434,['parte derecha'],4
-1.1054504,0.021378865,['parte izquierda'],0
-1.1086947,0.022390606,['parte delantera'],0
0.4777555,-1.5055245,['parte trasera'],3
0.41330057,-1.4464805,['parte izquierda'],3
-1.1078962,0.033016343,['parte trasera'],0
0.5011643,-1.540561,"['parte delantera', 'parte derecha']",3
0.54835314,0.03239049,['parte delantera'],1
0.55616015,-1.4402361,['parte delantera'],3
-1.1092554,0.028138813,['parte delantera'],0
-1.1112809,0.02433483,['parte delantera'],0
-1.1055118,0.024623718,['parte delantera'],0
-1.1093346,0.023870893,['parte delantera'],0
0.87784994,-1.8709447,"['parte derecha', 'parte izquierda']",5
0.37306625,0.54029065,['parte trasera'],1
-1.1079721,0.028270194,['parte delantera'],0
0.6672496,1.872484,"['parte delantera', 'parte izquierda']",6
-1.1086347,0.028603034,['parte derecha'],0
0.6818765,1.7408386,"['parte delantera', 'parte trasera', 'parte derecha']",6
-1.110317,0.029244836,"['parte delantera', 'parte trasera', 'parte izquierda']",0
-1.1088133,0.027570039,['parte delantera'],0
-1.111615,0.027718343,"['parte delantera', 'parte trasera', 'parte derecha', 'parte izquierda']",0
1.2001357,1.3376796,['parte delantera'],2
0.26423675,-1.4742296,"['parte delantera', 'parte trasera']",3
0.6022314,-0.038544483,['parte derecha'],1
-1.1076938,0.020671096,['parte trasera'],0
-1.1125971,0.025819972,['parte delantera'],0
-1.1067097,0.025365252,['parte delantera'],0
1.1327488,1.8827928,['parte delantera'],2
0.27060878,-1.4788375,['parte derecha'],3
1.3836766,-2.621461,"['parte delantera', 'parte trasera']",5
1.2862655,1.9114349,['parte derecha'],2
0.6012829,-0.08047226,['parte izquierda'],1
-1.1083466,0.024370594,['parte trasera'],0
-1.1118265,0.026325118,"['parte trasera', 'parte derecha']",0
0.9544514,0.9045261,['parte derecha'],7
0.59367895,-0.012254245,"['parte delantera', 'parte derecha', 'parte izquierda']",1
-1.1121044,0.028618924,"['parte derecha', 'parte izquierda']",0
0.46637973,0.05545273,"['parte delantera', 'parte derecha', 'parte izquierda']",1
0.6915888,1.8291986,['parte delantera'],6
0.520715,-1.666058,"['parte trasera', 'parte derecha']",3
0.6107617,1.7795182,['parte derecha'],6
-1.109847,0.02069961,['parte trasera'],0
-1.1096655,0.027418101,['parte trasera'],0
0.90410316,1.3468577,['parte delantera'],6
-1.107393,0.02992519,"['parte delantera', 'parte trasera']",0
-1.1106145,0.023237666,"['parte derecha', 'parte izquierda']",0
1.2751489,-1.6865754,['parte delantera'],5
0.7490642,0.025628556,"['parte delantera', 'parte derecha']",1
0.44903907,1.8495531,['parte trasera'],6
-1.1162862,0.023508338,['parte delantera'],0
-1.1047492,0.030477868,['parte delantera'],0
-1.1123459,0.02503256,['parte trasera'],0
1.6800903,0.9029558,"['parte delantera', 'parte trasera']",7
0.94411737,-0.8185614,['parte izquierda'],4
-1.1100271,0.02700114,"['parte delantera', 'parte izquierda']",0
-1.11298,0.02315148,['parte trasera'],0
0.5641723,-0.09484419,['parte trasera'],1
1.5530925,0.63013864,"['parte derecha', 'parte izquierda']",7
0.39485794,1.9023147,['parte trasera'],6
0.5623074,-0.030308703,['parte trasera'],1
-1.1079915,0.02723154,['parte delantera'],0
1.1446342,1.7064463,['parte trasera'],2
-1.1089494,0.028635101,['parte trasera'],0
-1.1119365,0.030522354,['parte trasera'],0
0.52584845,-0.009946222,"['parte delantera', 'parte trasera']",1
0.54039073,-1.4971557,['parte delantera'],3
-1.1081749,0.026446635,['parte delantera'],0
-1.1079615,0.027552228,['parte trasera'],0
-1.10747,0.022990635,['parte trasera'],0
-1.1089104,0.026959438,['parte trasera'],0
-1.1090527,0.025821857,['parte delantera'],0
1.5491197,-0.65531415,"['parte delantera', 'parte trasera']",4
-1.1076823,0.029794693,"['parte delantera', 'parte derecha', 'parte izquierda']",0
0.53092104,-0.028143851,"['parte delantera', 'parte izquierda']",1
0.969831,-0.9762531,['parte derecha'],4
-1.1080829,0.02392738,['parte delantera'],0
-1.1109884,0.021753255,['parte trasera'],0
0.6180118,-0.0545294,['parte delantera'],1
0.5542786,-0.07409353,['parte trasera'],1
-1.1115222,0.025756272,"['parte delantera', 'parte trasera']",0
-1.1101214,0.027046805,"['parte delantera', 'parte trasera']",0
0.7949162,1.276193,['parte derecha'],6
1.2495477,1.2127664,['parte delantera'],7
-1.1100796,0.026044523,['parte delantera'],0
-1.1118549,0.02655166,['parte delantera'],0
0.3861346,1.7370555,['parte trasera'],6
