cod_accidente,descripcion_del_hecho - Final,responsabilidad
AA    ,"CONDUCTORA ASEGURADA NO LLEGA A FRENAR Y TOCA LA PARTE TRASERA DEL AUTO DE ADELANTE. LA TERCERO CONDUCTORA ACUSA LATIGAZO CERVICAL. SIN DESPLAZAMIENTO
",COMPROMETIDA
AA    ,"ASEGURADO DETENIDO POR SEMAFORO SOBRE CALLE GRAL HORNOS, ANTE SEnALIZACION DEL MISMO PARA COMENZAR A CIRCULAR, RETOMA LA MARCHA Y COLISIONA LEVEMENTE CON UN TERCERO QUE TENIA DELANTE, IMPACTANDO CON SU PARTE DELANTERA SOBRE LA PARTE TRASERA DEL TERCERO, ESTE MANIFESTIA DOLORES EN EL CUELLO, SIN DESPLAZAMIENTOS.",COMPROMETIDA
AA    ,"VH ASEG DOBLABA DESDE CALLE HACIA AV CONSTITUYENTES CUANDO ES COLISIONADA A SU ANGULO DELANTERO IZQUIERDO AL LATERAL DERECHO DE UN PEUGEOT (PATENTE AA141XP) QUE CIRCULABA SOBRE SOBRE LA ULTIMA EL CAUL REALIZA UNA MALA MANIOBRA SOBREPASANDO A UN COLECTIVO DETENIDO. SIN SEMAFOROS. SIN LESIONES, NI DESPLAZAMIENTOS",COMPROMETIDA
AM    ,"CIRCULANDO POR LA AV SAN MARTN Y AL LLEGAR A LA ESQUINA PONE BALIZAS PARA DETENER LA CAMIONETA CONTRA EL CORDN CUANDO SIENTE UN GOLPE DEL LADO TRASERO DERECHO. UNA MOTO INTENT PASAR POR LA DERECHA ENTRE LA CAMIONETA Y OTRO AUTO QUE ESTABA ESTACIONADO. LA MOTO QUED ENCERRADA GOLPE CONTRA MI CAMIONETA Y EL AUTO ESTACIONADO PERDIO EL EQUILIBRIO Y SE CAY DELANTE DEL AUTO ESTACIONADO./ INTERVINO SAME / FUE TRASLADADO AL HOSPITAL DURAN /SIN DESPLAZAMIENTOS/
",COMPROMETIDA
CICL  ,"CIRCULANDO POR CALLE 113, AL LLEGAR A INTERSECCION CON CALLE 112, AVANZO LENTAMENTE POR REDUCTOR DE VELOCIDAD, CUANDO SOY COLISIONADO EN EL LATERAL DELANTERO IZQUIERDO POR UN 3ERO EN BICICLETA UN SOLO OCUPANTES QUE CIRCULABA SOBRE CALLE 112. CAE AL PAVIMENTO,INTERVIENE AMBULANCIA Y POLICIA, ES TRASLADADA A HOSPITAL GRIERSON

NOS COMUNICAMOS CON V/ AEGURAOD. 
EL MISMO FORMALIZO EL 10/06 EN LOMAS DE ZAMORA. 
LA BICICLETA CIRCULABA POR LA IZQUIERDA, DESDE LA CALLE 112 
EL RODADO ASEGURAOD TIENE DAnOS EN EL LATERAL IZQUIERDO, EN EL GUARDABARRO 
EL DAnO ES MUY LEVE  
LA TERCERA FUE TRASLADADA AL HOSPITAL LA TERCERA. SUFRIO FRACTURA DE COXIS 
NO LE HICIERON ALCOHOLEMIA 
NO TIENE T.E. DE LA TERCERA
MANIFIESTA QUE LA CONSTANCIA DE ACTUACIONES PENALES LA DEJO CON LA FORMALIZACION EN LA CIA 


",CONCURRENTE
AA    ,"ASEGURADO DOBLABA DESDE LAPRIDA HACIA AV CENTENARIO COLISIONA CON PARTE DELANTERA IZQUIERDA A UN PEATON QUE CRUZABA POR LA AVENIDA Y AL SER ENCADILADO POR EL SOL NO VE AL PEATRON. LA SEnORA SE RETIRO POR SUS PROPIOS MEDIOS, NO INTERVINO POLICIA NI AMBULANCIA.
",COMPROMETIDA
AM    ,"ASEG CIRCULANDO POR AV VARELA, AL LLEGAR A LA INTERSECCION CON CALLE 147 SE DISPONE A DOBLAR A LA IZQ PARA TOMAR ESTA ULTIMA ES COLISIONADO EN EL LATERAL  IZQUIERDO POR UNA MOTO QUE CIRCULABA POR AV VERGARA DETRAS DEL VH ASEG. EL MOTOCICLISTA, QUIEN IBA CON CASCO, CAE AL SUELO CON EL TELEFONO CELULAR EN LA MANO. HUBO INTERVENSION POLICIAL Y DE AMBULANCIA QUIENES LO TRASLADAN AL HOSPITAL EVITA PUEBLO. SIN DESPLAZAMIENTOS.
",COMPROMETIDA
AM    ,";\red0\green0lue0;
 EL ASEGURADO CIRCULABA POR LA CALLE TRIUNVIRATO 1200 Y AL LLEGAR A LA INTERSECCIN CON LA CALLE BRANDSEN EL ASEGURADO FRENA Y ES IMPACTADO EN LATERAL IZQUIERDO POR  MOTO QUE APARECI DESDE LA IZQUIERDA DEL ASEGURADO. EL MOTOCICLISTA TENA CASCO, CAY AL SUELO. NO INTERVINO AMBULANCIA, NI POLICA. SE RETIRAN POR SUS PROPIOS MEDIOS.-

AMPLIAMOS CON V/ ASEGURADO. 
CORROBORO LA MECaNICA, LA MOTOCICLETA CIRCULABA DESDE LA IZQUIERDA. 
NO PARTICIPO POLICIA NI AMBULANCIA 
EL TERCERO SE RETIRA POR SUS PROPIOS MEDIOS. 

EL ASEGURADO FORMALIZO EN LA OFICINA DE SAN JUSTO. 


",CONCURRENTE
AM    ,"JVH. ASEG. CIRCULABA POR COSQUIN, AL CRUZAR LA INTERSECCION, IMPACTA SU PARTE DELANTERA CONTRA UNA MOTO QUE CIRCULABA POR UNANUE.
MOTO: EL CONDUCTOR DE LA MOTO SE CAE AL PISO, TENIA CASCO, TUVO UNA LESION EN LA PIERNA. EL ASEG. LO TRASLADA  AL HOSPITAL SANTOJANNI.

AMPLIAMOS CON EL ASEGURADO. 
Manifesto que IBA POR COSQUIN  Y LA MOTO CIRCULABA POR UNANUE DESDE LA DERECHA. 
NO HABIA SEM\'c0FOROS 
EL ASEGURADO EMBISTI AL TERCERO. 
MANIFIESTA QUE EL TERCERO CAY FUERTEMENTE AL PAVIMENTO ,QUE LLORABA DE DOLOR Y POR ESO EL ASEGURADO RESOLVI TRASLADARLO AL HOSPITAL SANTOJANNI. 

TENIA LESION EN LA PIERNA LUEGO LO DEJO EN EL HOSPITAL Y SE FUE

LE CONSULTAMOS POR QUe NO LLAM A LA AMBULANCIA Y EL ASEGURADO MANIFESTO QUE EL TERCERO ESTABA DESESPERADO, QUE LE DECIA QUE SE MORIA DE DOLOR Y QUE NO QUERA ESPERAR. ",COMPROMETIDA
AA    ,"EN CIRCUNSTANCIAS EN QUE EL MVIL POLICIAL SE ENCONTRABA CIRCULANDO CON BALIZAS Y SIRENAS ENCENDIDAS POR LA CALLE GRAL. JOSe GERVASIO ARTIGAS CUANDO AL LLEGAR A LA INTERSECCIN CON AV. GRAL MOSCONI, CON SEMaFORO CAMBIANDO DE VERDE PARA AMARILLO, UN VEHCULO PARTICULAR QUE SE ENCONTRABA SOBRE LA AVENIDA MENCIONADA SE ADELANTA POR LO QUE COLISIONA CON EL MVIL EN EL SECTOR DEL ACOMPAnANTE. PRODUCTO DEL HECHO EL PATRULLERO POSEE DAnOS EN EL LATERAL DERECHO ABARCANDO AMBAS PUERTAS, VIDRIO DELANTERO Y GUARDABARROS TRASERO. DEL HECHO NO HUBO TERCEROS LESIONADOS. SE AGREGAN DAnOS DE ESTACIONAMIENTO Y ACCESORIOS NO DENUNCIADOS ANTERIORMENTE POR RAZONES DE SERVICIO

NO PARTICIPO AMBULANCIA 
NO CONCURRI POLICIA AL LUGAR DEL HECHO PARA LABRAR SUMARIO
INTERCAMBIARON DATOS Y SE RETIRARON LOS RODADOS Y SUS OCUPANTES DEL LUGAR",CONCURRENTE
PEATÃ“N,"CIRCULABA POR CARLOS CALVO HABIENDO CRUZADO LA MITAD DE LA INTERSECCION CON VIRREY LINIERS UN TERCERO QUE CIRCULABA POR ESTA ULTIMA AVANZO A GRAN VELOCIDAD PARA CRUZAR E IMPACTE EN SU PARTE TRASERA DERECHA CON MI PARTE DELANTERA DERECHA. AL PEDIRLE LOS DATOS MANIFESTO QUE ESTABA MAREADA, CONCURRIO LA POLICIA Y FUE TRASLADADA POR EL SAME NO HUBO OTROS TERCEROS INVOLUCRADOS DATOS DEL TERCERO: BARBARA YANINA BUONO PUGH LOGAN OCZ462 31694399
",COMPROMETIDA
AM    ,"VH ASEGURADO MANIOBRANDO PARA SALIR DE ESTACIONAR EN CALLE PAZ ES COLISIONADO EN SU ANGULO DELANTERO IZQUIERDO POR UN TERCERO EN MOTO (1 PERSONA CON CASCO). LLAMARON A LA AMBULANCIA PARA ASISTIR AL TERCERO CON LESIONES.- INTERVIENE COMISARIA 33\'b0

CONTACTAMOS A VUESTRO ASEGURADO. EL MISMO MANIFEST QUE FORMALIZO EN LA OFICINA DE  YRIGOYEN Y ALSINA 
MANIFIESTA QUE CONCURRI LA AMBULANCIA Y QUE ATENDIO AL TERCERO EN EL LUGAR, QUE EL MISMO NO FUE TRASLADADO. 
TAMBIeN CONCURRI LA POLICIA, PERO NO LO TRASLADO NI LE HICIERON EXAMEN DE ALCOHOLEMIA. 
EL TERCERO SE FUE DEL LUGAR CON LA MOTO 
NO VA A EFECTUAR RECLAMO
NO TIENE TELEFONO DEL TERCERO PERO NOS MANDARA FOTOS DE LA DOCUMENTACION  Y UN VIDEO DEL ACCIDENTE
\fs32

",COMPROMETIDA
AM    ,"CIRCULANDO CON MI VH POR LA CALLE ANDONAEGUI CUANDO ESTOY TERMINANDO DE CRUZAR LA INTERSECCIN CON LA CALLE VICTORICA DE MANERA IMPREVISTA UNA MOTO DE LA POLICA QUE VENIA POR ESTA \'daLTIMA, ME CHOCA CON SU PARTE DELANTERA, EN MI PARTE LATERAL TRASERA IZQUIERDA. SE CAE AL PISO,LUEGO SE LEVANTA POR SUS PROPIOS MEDIOS,SIN CASCO PUESTO. NO HUBO OTROS VHS. INVOLUCRADOS, NI LESIONADOS. NO INTERVINO EL SAME, NI LA POLICIA. DEJO ASENTADO QUE EL POLICIA SE FUE CON SU MOTO POR SUS PROPIOS MEDIOS, Y ESTABA ACOMPAnADO POR OTRO OFICIAL, LOS CUALES NO TENIAN CASCO. DATOS DEL TERCERO: VEGA AXEL HERNAN A049FCX 35561886 
",DISCUTIDA
AA    ,"CIRCULANDO CON LA CAMIONETA FORD RANGER POR LA CALLE ALTE BROWN  CON SEMaFORO VERDE TRATe DE SOBREPASAR POR EL LADO DERECHO AL AUTOMOVIL FIAT SIENA ROZANDO CON LA PARTE TRASERA (CAJA) EL GUARDABARROS DELANTERO DERECHO PROVOCANDOLE UNA ABOLLADURA.",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO POR DIRECTORIO EN CONTRA MANO YA QUE ESTABA LA CALLE CERRADA  POR ARREGLOS . EN LA INTERSECCION DE PRIMERA JUNTA  UN VH Y UNA MOTO ME ENCIERRAN Y COMINEZAN A INSULTARME PORQUE ESTABA EN CONTRAMANO , INTENTO SALIR SUBIENDOME CASI AL CORDON Y EVITAR EMBESTIRLOS Y EL 3\'b0 DE LA MOTO MANIFESTO QUE LO EMBISTO / LE DI MI CELULAR Y MIS DATOS Y MANIFESTO QUE LO CHOQUE EN SU RUEDA TRASERA Y QUE TIENE GOLPES EN LA PIERNA.- 
DEJO ACLARADO QUE NUNCA TUVE CONTACTO CON EL 3\'b0 DE LA MOTO
",COMPROMETIDA
AM    ,"ME ENCONTRABA CIRCULANDO POR WARNES CUANDO COMIENZO A DOBLAR POR DIGM AN,DE MANO IZQUIERDA.ES ALLI QUE UNA MOTO,QUE VENIA POR LA MANO CONTRARIA A ESRNES, SOBREPASA POR LA DERECHA A OTRO AUTO Y LA VERME, FRENA.DADO QUE EL ASFALTO ESTABA MOJADO POR LA LLUVIA, SE PATINA Y COLISIONA CONTRA MI CAMIONETA.ME BAJO Y L EPREGUNTO COMO ESTA,ME DICE QUE LE DUELE EL MSULO DE LA PIERNA. SACO LA MOTO DE ABAJO D ELA CAMIONETA, NOS PASAMOS LOS DATOS.LO LLEVO AL HOSPITAL DURAND, LUGAR DONDE TRABAJA. LLEVABA CASCO DATOS DEL TERCERO: YACTAYO CORTEZ JULIO ANDRES GILERA SMASH 513LAG 18866509 ATM
",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO SOBRE CALLE J. A. MIRALLA , IMPACTA CON SU PARTE DELANTERA A UN TERCERO (MOTO) QUE CIRCULABA SOBRE CALLE CHASCOMUS . SIN MAS VHS INVOLUCRADOS. DOS OCUPANTES EN MOTO , CON CASCOS PUESTOS . SE CAEN AL PISO Y SE LEVANTAN POS SUS MEDIOS . NO HUBO INTERVENCION DE AMBULANCIA , NI POLICIAL
.",COMPROMETIDA
AM    ,"VINIENDO POR CAMINO GENERAL BELGRANO PONGO EL GIRO PARA DOBLAR A LA DERECHA Y DE FRENTE VIENE UNA MOTO A 100MTS APROXIMADAMNETE Y ME CHOCA DE FRENTE, NO INTERVINO POLICIA SE RETIRO CON LA MOTO ANDANDO..-",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO AVELLANEDA COLISIONA LA PARTE TRASERA DE UN TERCERO EN MOTO DELANTE EL CUAL SE DETIENE.CAEN AL PISO Y SE INCORPORAN SOLOS FEMENINO /MASCULINO 
RASPONES VARIOS / SIN POLICIA NI AMBULANCIA
",COMPROMETIDA
AA    ,"VH. ASEG. CIRCULANDO POR CARRIL LENTO SOBRE AV PASCO. A MITAD DE CUADRA, UN VEHICULO QUE CIRCULABA SOBRE LA MISMA GIRA HACIA LA DERECHA INVADIENDO EL CARRIL DEL ASEG, SIN COLOCAR BALIZAS. ASEG. MANIOBRA HACIA LA DERECHA PARA ESQUIVARLO E IMPACTA SU PARTE DELANTERA IZQUIERDA (OPTICA, CAPOT, GUARDABARRO, PARAGOLPE) CONTRA EL GUARDABARRO TRASERO DERECHO DE UN TERCERO QUE ESTABA CIRCULANDO SOBRE LA MISMA. CONDUCTOR PRESENTA RECTIFICACION EN EL CUELLO. AMIGO DE CONDUCTOR ASEG. TIENE GOLPES EN RODILLA Y HOMBRO. SIN LESIONES EN EL VH. DEL TERCERO NI DESPLAZAMIENTOS.-
",DISCUTIDA
AM    ,";\red0\green0lue0;
 CIRCULABA POR LA RUTA 205 PARA DOBLAR HACIA BELL, ADELANTE DE MI VH HABIA UN AUTO FRENADO, CON SEMAFOR EN VERDE, CUANDO INTENTO ABRIRME PARA PASAR A ESTE VH UNA MOTO PASA POR MI DERECHA Y SE FRENA ADELANTE, CUANDO YO INTENTO SALIR LO TOCO CON MI PARTE DELANTERA EN SU PARTE TRASERA, EL MOTOCLISTA NO SE CAYO DE LA MOTO NO HUBO OTROS 3EROS INVOLUCRADOS. DATOS DEL TERCERO: SE DESCONOCE 687LJA 0


 AMPLIACION
-El jueves 13 de junio, 7:36 de la manana, yendo en sentido a Canuelas por la ruta 205, a la altura del paso a nivel de la calle G. Bell, donde yo debia doblar para luego tomar la calle Jujuy con sentido a la Autopista Ezeiza Canuelas;  me encuentro con un vehiculo detenido con semaforo en verde, aminoro la marcha, me detengo, y cuando intento salir de ahi, o sea, adelantarme para pasarlo, en forma muy lenta, poniendo luz de giro, una moto me pasa por la izquierda y frena tbien con semaforo verde delante mio, por lo q la choco por detras tan suave, frenando al instsnte   q el conductor no se cayo, la moto no se cayo ni resulto con algun golpe. 
El conductor de la moto se me acerca, y me dice q freno porq la.barrera estaba baja ( la.barrera esta a 50 mts) y hay una camara de fotomulta, y que si el quedaba frenado esperando que pasara el tren, le venia una multa 
Al bajar yo del auto, constatamos q el estaba bien, no se cayo, la moto intacta, mi auto tiene una.marca en el faro izquierdo. 
Le pido q me de sus datos, seguro, etc para hacer la denuncia y me dice que no porq em realidad no habia pasado nada. .Le insisti tres veces. el queria llegar a su trabajo, lugar cercano al cruce. 
d\sa240 Me dio su telefono, yo el mio, porque si a el le llega una fotomulta me pidio q la pague. 
- Iba yo sola en el rodado asegurado 
-En la moto iba el solo 
- No actuo la policia, ni tengo conocimiento de causa penal 
-Ni el motociclista ni yo tuvimos lesiones 
-Nombre del motociclista: Nestor, celular  11 5990-6823
- Al no intervenir la policia, no hubo test de alcoholemia.
d
",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO SOBRE CALLE P.J. AGRELO , TERCERO (MOTO) CIRCULANDO SOBRE CALLE MUnIZ , IMPACTA CONTRA EL LATERAL DELANTERO IZQUIERDO ASEG.. - UN SOLO OCUPANTE - LLEVABA CASCO PUESTO - SE CAE AL PAVIMENTO Y SE LEVANTA - NO HUBO INTERVENCION DE AMBULANCIA , NI POLICIAL - SE RETIRO CON LA MOTO -


19/06 FORMALIZO EN CASA CENTRAL 
EL TERCERO PROVENA DESDE LA IZQUIERDA Y EL RODADO ASEGURADO TIENE DAnOS EN EL GUARDABARRO DELANTERO IZQUIERDO Y PARTE FRONTAL IZQUIERDA
NO OBSTANTE ELLO, EL ASEGURADO TENA CARTEL DE PARE, CON LO CUAL LA PRIORIDAD DE PASO ERA DEL TERCERO. 
EL ASEGURADO MANIFESTO QUE NO HARA RECLAMO CONTRA LA ASEGURADORA DEL TERCERO. 
NO PARTICIPO POLICIA NI AMBULANCIA
EL TERCERO SE RETIRA POR SUS PROPIOS MEDIOS


",COMPROMETIDA
AM    ,"IBA CIRCULANDO POR CAMARGO INICIO LA MANIOBRA DE SUPERACION DE UN VEHICULO LENTO Y NO VEO QUE VENIA UNA MOTO Y SIENTO EL IMPACTO EN LA PARTE TRASERA DEL AUTO. EN LA MANIOBRA GOLPEO A LA MOTO QUE CAE AL ASFALTO. AYUDO AL MOTOCICLISTA A REINCORPORARSE. EL CUAL TENIA UN GOLPE FUERTE EN LA RODILLA, LA MOTO SUFRIO DAnOS EN LA PARTE DELATERA. PERO LA MOTO A PESAR DEL GOLPE FUNCIONO BIEN.

 NOS CONTACTAMOS CON EL ASEGURADO PARA RATIFICAR LA MECANICA Y OBTENER MAYORES DATOS DEL TERCERO. 
EN CUANTO AL HECHO MANIFIESTA QUE ESTABA TRASPASANDO A OTRO VEHICULO Y AL REALIZAR LA MANIOBRA SE PRODUCE EL IMPACTO CON UNA MOTO QUE IBA A LA PAR. 
EL CONDUCTOR DE LA MOTO SUFRI GOLPE FUERTE EN LA RODILLA. SE RETIRO DEL LUGAR POR SUS PROPIOS MEDIOS. NO QUISO LLAMAR A LA AMBULANCIA. 
LA POLICIA NO PARTICIPO. ACLARA QUE EL APPELIDO DEL TERCERO ES PAEZ Y QUE TIENE LOS DATOS LOS CUALES NOS PASARA LUEGO 
d0",COMPROMETIDA
PEATON,";\red0\green0lue0;
\uc1 VH. ASEG. CIRCULANDO SOBRE CALLE BOULOGNE SUR MER CON LLUVIA. AL GIRAR HACIA CALLE OVIDIO LAGOS COLISIONA SU PARTE DELANTERA CONTRA UN PEATON QUE CRUZABA, EL CUAL CAE AL ASFALTO. FUE TRASLADADO A HOSPITAL POR MEDIO DE AMBULANCIA. LE DIERON EL ALTA EL MISMO DIA. INTERVINO POLICIA. SIN DESPLAZAMIENTOS
d NOS COMUNICAMOS CON EL ASEGURADO. 

 Ratifico la mecanica del hecho, circulaba por la calle   BOULOGNE SUR MER, gira para tomar la calle OVIDIO LAGOS y por la lluvia no ve a un peaton que estaba cruzando en la interseccion. El senor cae y llaman a la ambulancia. Tambien intervino la policia y manifiesta que no le hicieron alcoholemia. 
d LO DEMORARON PERO NO LE HICIERON ALCOHOLEMIA
FUE AL HOSPITAL DESPUES  Y LE INFORMARON QUE EL TERCERO ESTUVO MEDIA HORA NADA MAS 
MANDO COPIA DEL ACTA DE LA CAUSA PENAL 
NO TIENE T.E. DEL TERCERO
",COMPROMETIDA
AM    ,"ASEGURADO CIRCULANDO SOBRE AV. B. MATIENZO (DOBLE SENTIDO CIRCULACION) CUANDO AL MANIOBRAR A MANO IZQUIERDA PARA INGRESAR EN CALLE A. FREDES , APARECE UN TERCERO (MOTO) QUE CIRCULABA SOBRE LA MISMA EN SENTIDO CONTRARIO Y AL FRENAR PARA ESQUIVAR AL ASEG. , PIERDE EL CONTROL DE LA MOTO Y CAE AL PISO. NO EXISTIO CONTACTO ENTRE LOS VHS . UN SOLO OCUPANTE EN MOTO. LLEVABA CASCO PUESTO . NO HUBO INTERVENCION DE AMBULANCIA , NI POLICIAL . SE RETIRO CON LA MOTO. 
",COMPROMETIDA
AM    ,"ASEGURADO CIRCULABA POR HOLMBERG MANIOBRA HACIA LA IZQUIERDA CUANDO UNA MOTO LO PASA POR LA IZQUIERDA LO ROZA SIGUE UNOS 20 METROS PIERDE EL EQUILIBRIO Y CAE SIN CASCO. SE INCORPORA SOLO,  SIN INTERVENCION POLICIAL NI AMBULANCIA.
",COMPROMETIDA
PEATÃ“N,"VHC ASEGURADO GABRIELA MISTRAL COMIENZA A VIRAR LA DIRECCION LENTAMENTE EN EL MARCO DE UNA FUERTE LLUVIA TIENE EL PARABRISAS EMPAnADO NO LOGRA ADVERTIR QUE UN PEATON ESTABA CRUZANDO CUANDO SE PRODUCE LA COLISION CON SU EXTREMO DELANTERO DERECHO. LA PERSONA CAE A LA CINTA ASFALTICA. LLAMARON A AMBULANCIA PERO NO SE HIZO PRESENTE. LA FAMILIA DEL TERCERO LO TRASLADA A CENTRO MEDICO, DESCONOZCO A DONDE. TENIA GOLPE SANGRANTE EN LA CABEZA. NO LLAMARON A LA POLICIA.SIN DESPLAZAMIENTOS.TEL. 1141419414


CONTACTAMOS A v/ ASEGURADO. FORMALIZO EN LA OFICINA DE LOMAS DE ZAMORA. 

EL MISMO REALIZA MANIOBRA DE GIRO A LA IZQUIERDA Y EL PEATON ESTABA CRUZANDO LA INTERSECCION. NO LO VIO POR LA LLUVIA. 
LLAMARON A LA AMBULANCIA PERO NO LLEG 
UN FAMILIAR O CONOCIDO DEL TERCERO PAS POR EL LUGAR Y LO LLEVARON AL HOSPITAL. 
EL ASEGURADO SE RETIRO  DEL LUGAR
FINALMENTE NO PARTICIPo POLICIA NI AMBULANCIA. 
LAS LESIONES NO SON DE GRAVEDAD. 

",COMPROMETIDA
AM    ,"GIRANDO A LA IZQUIERDA EN LA AVENIDA YRIGOYEN PARA INGRESAR EN LA CALLE SAN NICOLAS EL TRANSITO DE LA MANO CONTRARIA SE ENCONTRABA DETENIDO POR TRANSITO Y ME DAN PASO Y CUANDO ESTOY CASI INGRESANDO EN SAN NICO LAS UNA MOTO SOBREPASA A LOS VHS. DETENIDOS QUE ME DAN PASO POR LA DERECHA Y LA MOTO TERMINA IMPACTANDO EN EL LATERAL DELANTERO DERECHO DE -- MI VH. SE PRODUCE LA CAIDA DE LOS DOS OCUPANTES. SE INCORPORAN POR SUS PROPIOS MEDIOS. INTERVIENE POLICIA. CONSULTO LA POLICIA Y NO REQUIEREN AMBULANCIA. SE RETIRAN CON LA MOTO FUNCIONANDO. NO INDICAN LESION SIN DATOS DEL ACOMPAnANTE - NO INDICA LESION NO HUBO OTRO VH. INVOLUCRADO.- DATOS DEL TERCERO: FERNANDEZ HERRERA JOSE DANIEL SUZUKI GN 125 A056HWG 95728790 ATM",COMPROMETIDA
AA    ,"CIRCULABA POR AV. HIPLITO YRIGOYEN, AL LLEGAR A LA INTERSECCION CON ESTEBAN ARCE NO PUDE FRENAR Y COLISIONO CONMI FRENTE EN LA PARTE TRASERA DEL TERCERO QUE ME ANTECEDIA (CHEVROLET CELTA LCX-334) Y eSTE A SU VEZ SE DESPLAZA HACIA ADELANTE EMBISTENDO CON SU FRENTE EN LA PARTE TRASERA DEL 3\'b0 QUE LO ANTECEDIA (RENAULT LOGAN NKG-185). CONDUCTOR (DOLOR EN CUELLO) Y ACOMPAnANATE (DOLOR DE ESPALDA) DEL CELTA INDICAN LESIONES, NO ASISTE AMBULANCIA Y NOS DIRIGIMOS A LA CRIA. ALTE. BROWN 4\'b0 LONGCHAMPS. 
EN MI RODADO Y EL LOGAN NO HUBO LESIONES DADO QUE VIAJABAMOS SOLOS.-
",COMPROMETIDA
AM    ,"VH ASEG CIRCUALNDO SOBRE SASTRE, VH TERCERO CIRCULANDO SOBRE HELGUERA, EN LA INTERSECCION DE AMBAS CALLES VH ASEG COLISIONA SU PARTE DELNATERA CON EL VH TERCERO OCUPANTE CAE AL SUELO Y ES TRASnADADO EN AMBULANCIA


AMPLIMOS CON EL ASEGURADO
DEMORARON EL AUTO Y NO LE HICIERON ALCOHOLEMIA 
TERCERO CON PRIORIDAD DE PASO. ASEGURADO EMBISTENTE
AUN NO FORMALIZO DENUNCIA 
EL TERCERO TRASLADADO EN AMBULANCIA. 
LE DIERON EL ALTA LA MISMA NOCHE.  SABE QUE LE DIERON PUNTOS EN UNA PIERNA
NOS REMITE COPIA DEL REGISTRO DE CONDUCIR OK 
NOS PASA CONTACTO DEL PADRE DEL TERCERO 
.",COMPROMETIDA
AM    ,"CIRCULABA POR BUENOS AIRES CUANDO LLEGO A RIO D UNA MOTO QUE VENIA POR ESTA ULTIMA DEL LADO IZQUIERDO SE CRUZA ADELANTE Y NO PUEDO EVITAR CHOCARLO CON MI PARTE DELANTERA EL CHICO DE LA MOTO SE CAE NO RECUERDO SI VENIA CON CASCO A SIMPLE VISTA LE DOLIA EL PIE NO QUISO SER ATENDIDO NO INTERVINO LA POLICIA
   
d",COMPROMETIDA
AM    ,"VH ASEG AL EMPRENDER MARCHA POR SEMAFORO EN VERDE SOBRE AV ALCORTA,COLISIONA CON EL PARAGOLPE DELANTERO A LA PARTE TRASERA DEL TERCERO,QUE SE ENCONTRABA DETENIDO SOBRE LA MISMA.(UN OCUPANTE,CON CASCO,SE CAE AL PISO,NO INTERVIENE AMBULANCIA NI POLICIA,SE RETIRO POR SUS PROPIOS MEDIOS).SIN DESPLAZAMIENTOS.


VUESTRO ASEGURADO FORMALIZO EN LA OFICINA DE  SAN ISIDRO 
CRUZARON DATOS CON EL TERCERO LUEGO DEL HECHO Y SE FUE DEL LUGAR POR SUS PROPIOS MEDIOS
NO LLAMARON A LA AMBULANCIA 
EN LA ESQUINA HABIA UN POLICIA QUE SOLO LE PREGUNTO SI ESTABA TODO BIEN. NO TOM DATOS 

NO TIENE MAS DATOS DEL TERCERO. NI DNI NI T.E. 
EDAD APROX 30 . NO TIENE N\'daMERO DE DNI DEL TERCERO 


d

",COMPROMETIDA
AM    ,"MI VH SE ENCONTRABA ESTACIONADO CUANDO AL ABRIR LEVEMENTE LA PUERTA DEL ACOMPAnANTE UNA MOTO QUE CIRCULABA A ALTA VELOCIDAD IMPACTA CONTRA LA MISMA, EL UNICO OICUPANTE DE LA MOTO CAE AL PISO, LLEVABA CASCO, NO TENIA LESIONES VISIBLES. 
LLAMO AL SAME, TRASLADA AL TERCERO POR PRECAUCION, 
INTERVIENE POLICIA DE LA COMISARIA 15.
",COMPROMETIDA
