cod_accidente;descripcion_del_hecho - Final;responsabilidad
am    ;encontraba detenido carril derecho bicentenario semaforo habilita comienzo girar derecha ingresar peru moto pasar derecha colisiona lateral derecho desplazamientos ocupantes caen piso intervino retiran propios medios;comprometida
aa    ;aseg circulaba embiste parte delantera parte trasera tercero renault clio gris detuvo delante producto desplaza embistiendo renault clio azul detenido delante vehculo renault clio gris result lesionado;comprometida
cicl  ;aseg estacionado garzon marchas atras salir impacta parte trasera bicicleta circulaba ultimamujer bicicleta unico tripulante cae bicicleta lesiones visibles aseg ofrecer asistencia llevarla hospital ro niega intervencion policial interv retiro propios medios biciletano control alcoholemia;comprometida
am    ;encontraba arrancando san martn interseccin avda huergo semaforo haba cambiado cruzando daltima doble manera imprevista moto vena daltima choca parte delantera izquierda vuela cae suelo intervino same traslado hospital trauma malvinas argentinas comisaria realizar denuncia vhs involucrados lesionados datos tercero sanchez victor david zanela rx hgs desconoce;concurrente
am    ;circulaba monteverde unica abrirme sobrepasar circulaba delante mio sale lateral moto embiste lateral izquierdo moto cae piso llevaba casaco quiso ser asistido retir circulando moto;comprometida
am    ;estacionado segui abro puerta delantera izquierda descender unidad embestido frente bicileta dicha puerta ocupante recuerdo tenia cae pavimento levanta propios medios manifestaba lesiones visibles retira circulando bicicleta dejar dato alguno desplazamientos interviene;comprometida
am    ;circulabamos cariboni pongo luz giro doblara izquierda triunvirato doblo tercero moto venia izquierda moto ambos caen piso levanta levanta llego intervencion policial;comprometida
aci   ;circulaba ruta direccin gral hornos bicicleta venia delante mio voy pasando trato esquivar colisiona lateral derecho golpea parabrisas;comprometida
aa    ;vehiculo asegurado circulando gral paz cort losbulones rueda rueda salio desplazada impact und vehiculo;nan
am    ;circulando gurruchaga freno interseccion mustoni venia nadie ultima cruzo venia moto alta velocidad vulvo frenar moto colisiona parte delantera lateral delantero izquierdo moto cae intervencion policial same momento tenia datos seguro poseia licencia conducir tercero derivado hospital haedo datos tercero vega gonzalo alejandro motomel s kku;comprometida
am    ;asegurado estacionado cordon derecho paris puerta delantera izquierda abierta buscando papeles sentado dentro unidad moto venia circulando misma embisti frente puerta abierta ocupante moto recuerda llevaba cay asfalto desplazamientos intervencion policial;comprometida
am    ;circulando ntra sra rosario llegar esquina carranza choco moto parte delan tera lateral izq moto sola persona cae piso presento sem b san martin motociclista trasladado atendido lugar lesiones aparente reirandonos lugar ser derivados comisaria hospital;comprometida
am    ;asegurado circulaba fray justo santa maria oro pasando bocacalle curapaligue moto venia luces edta ultima izquierda asegurado puede evitar chocarla frente motociclista llevaba cae capot luego piso levanto propios medios presentaba lesiones visibles ofrecimiento asegurado nego ir hospital llamar retiro andando moto;concurrente
aa    ;aseg saliendo reversa gge impacta parte trasera lateral izquierdo tercero detenido arriba desplazamientosel tercero inform rasp;comprometida
am    ;asegurado circculando baja velocidad lemos embestido moto sobrepasa derecha ocup cae pavimento interv trasladado hosp malvinas dolor piernas;comprometida
am    ;redgreenlueredgreenlue asegurado circulaba h yrigoyen doblando derecha moto intenta pasar derecha choca asegurado guardabarros delantero derecho motociclista llevaba cae piso perdida conocimiento intervino tercero trasladado clinica modelo moron ampliacion aseguradodqj hora aproximada ocurre colision dfiqj automovil asegurado siena pqo circulaba hipolito yrigoyen direccion oeste moron hacia ituzaingo llegar interseccion sucre dispone doblar derecha luz giro encendida previo haber mirado espejo retrovisor puerta derecha comienza maniobra segundos despues escucho motor motocicleta derecha seguido golpe fuerte parte delantera derecha rodado posteriormente verificaria rueda guardabarros delantero derecho comprendo inmediato sucedido deteniendo marcha rodado mientras veo moto costado izquierdo derrapando velozmente linea recta lado bocacalle detuvieron motociclista quedo tendido calzada oprimido motocicletadqj inmediato reinicie marcha cruce bocacalle estacione auto apenas superado punto encontraba motociclista caido acerque motociclista pregunte sentia habian acercado varias personas trabajan negocio esquina habian quitado moto encima momento dijo dolorido intento levantarse senor respondimos diciendole debia esperar llegara asistencia medica prevenir mal mayorel insistia levantarse irse tarde debia ir trabajar refirio entraba trabajo debido habia desviado diligencia demorado permitimos levantarse lame celular pedi asistencia medica explicando situacion respondieron inmediato transmitirian novedad same adjunto imagen captura pantalla detalles llamada hora aproximada llegan bomberos voluntarios moron cuartel escasas cuadras lugar choque alli prestan primeros auxilios ponen tabla rigida inmovilizarlo colocan collarete inmovilizador adjunto imagenes hora aproximada llega movil policial efectivos toman nota identidades conductores ambos vehiculos sacan fotos toda escena retienen cedula auto licencia conducir retrazada moto edgardo barraza hace llamada minutos despues llega conocido da contencion hace llamadas telefonicas moto encontraba bordo llego aproximadamente minutos momento acerque pedi numero celular dio inmediato hice llamada corroborar numero vez informe llamada perdida celular mas tarde comunicaria saluden punto llego acompanarlo habia comunicado art informaba medico trasladarian clinica modelo moron disposicion art hora aproximada llego comisaria primera moron alli indican aguarde ser llamado sala espera guardia pasadas hora solicitan firmar papel reconozco haber sido atendido lugar hecho ocupantes movil lei detenidamente firme bien casi carilla completa decia esencialmente entendi posteriormente darian copia tome foto llegado momento retirarme obtuve copia escritoseguidamente llamado oficina presentan actas leo firmo ambas dieron copia sellada firmada oficial actuante trata darme notificado derechos acusacion penal conforme art codigo procesal penal documentaba devolucion auto condicion depositario judicial provisorio mismo adjunto imagenes ambos escritos sala espera guardia realice sendas llamadas telefonicas celular edgardo barraza salud ambas ocasiones llamada respondida adjunto imagen captura pantalla documentan hora aproximada sali comisaria primera moron realice llamada telefonica clinica modelo moron luego derivar llamada ocasiones finalmente senorita amable informa politica clinica impide informacion manera telefonica tal motivo dirigi clinica hora aproximada presente recepcion clinica modelo moron solicite informacion salud edgardo barraza preguntaron relacion tenia respondi auto habia chocado momento hicieron consulta interna dijo podian informacion ser familiar directo ultima medida envie mensaje texto celular edgardo barraza preguntandole salud di finalizada intencion obtener datos salud regrese domicilio descansar momento recibido respuesta algunadtxtxtxtxtxtxtxtxtxtxtxtxtxtxtxtx cantidad ocupantes rodado asegurado solo cantidad ocupantes rodado tercero solo edgardo barraza comisaria intervinonumero causa penalcomisaria primera moron menciono numero causa penal alguno seguramente sistemainformatico usan cargar denuncias caido obstante escrito notificolo art cpp mencionan causa caratulada lesiones culposas cf interviene ufij nro departamento judicial moron lesiones sufridas cuales conocimientono constan lesiones intente varias veces comunicarme intersarme salud barrazatelefonicamente celular telefonicamente clinica modelo moron personalmente clinica notuve exito empresapuedo sitarle referia edgardo barraza mientras yacia piso esperando asistencia samedecia sentia dolor tobillo izquierdo movia dificultad quejandose elbombero revisaba tambien referia dolor izquierda altura muslo ultimo sequejaba dolor cadera mismo lado lado auto asegurado yposteriormente derrapo costado cuerpo motocicleta encima mas metros altavelocidad datos telefono tercero telefono celular cf numeero dnilicencia coducir adjunto imagen misma realizaron ningun control alcoholemia tampoco encuesta cuestionario alguno estadode salud unicamente bomberos pregunto momento llegaron lugar accidente sime sentia bien tenia alguna molestia respondi incluyo imagen licencia conducir cedula vehiculo aseguradotengo fotos ambos vehiculos lugar hecho edgardo barraza siendo atendido captura pantallapor llamado celular asi cedula identificacion moto barraza latarjeta compania seguros tambien escritos firme comisaria foto notas quetomo lugar hechod;comprometida
aa    ;circulando casn juan llegar interseccion intenente alvear produce colision parte delantera parte lateral izquierda tercero desplazamientos tercero sufre lesiones personano interviene;comprometida
am    ;asegurado circulando balizas rivadavia momento maniobrar derecha ingresar garage misma produce colision tercero moto intent sobrepasar aseg termina impactando lateral derecho auto ocupantes moto caen piso levanta medios intervencion policial retiraron moto terc registro pedidos;comprometida
am    ;asegurado circulaba cnel juan terrada colisionado parte lateral delantera derecha parte delantera moto circulaba bernardino rivadavia unico ocupante moto tenia cayo piso presentaba lesiones visibles trasladado centro medico moto asegurado secuestrados;comprometida
cicl  ;llegar direccion indicada estaciono abrir puerta descender produce colision bicicleta mitad misma;comprometida
am    ;asegurado circulaba munoz doblar izq charlone moto venia munoz embiste puerta delantera izqueirda moto iba sola persona recuerdo tenia cae suelo moto cayo arriba aseg lllevo clinica sarmiento cel;comprometida
